"","Season","Week","Name","Position","Team","Home.Away","Opponent","FanDuel.pts","FanDuel.sal"
"2229",2015,6,"Jeremy Maclin","WR","KAN","AWAY","MIN",6.3,7200
"2230",2015,6,"Brandin Cooks","WR","NOR","HOME","ATL",6.1,7000
"2231",2015,6,"Jamison Crowder","WR","WAS","AWAY","NYJ",6,5500
"2232",2015,6,"Leonard Hankerson","WR","ATL","AWAY","NOR",5.7,5800
"2233",2015,6,"A.J. Green","WR","CIN","AWAY","BUF",5.6,8100
"2234",2015,6,"Kenny Stills","WR","MIA","AWAY","TEN",5.6,5000
"2235",2015,6,"Kendall Wright","WR","TEN","HOME","MIA",5.4,5800
"2236",2015,6,"Jeremy Ross","WR","BAL","AWAY","SFO",5.1,4500
"2237",2015,6,"Andre Johnson","WR","IND","HOME","NWE",5,6000
"2238",2015,6,"Mohamed Sanu","WR","CIN","AWAY","BUF",4.8,5000
"2239",2015,6,"Randall Cobb","WR","GNB","HOME","SDG",4.8,8100
"2240",2015,6,"Corey Brown","WR","CAR","AWAY","SEA",4.7,4700
"2241",2015,6,"Keshawn Martin","WR","NWE","AWAY","IND",4.4,4500
"2242",2015,6,"Chris Hogan","WR","BUF","HOME","CIN",4.1,5100
"2243",2015,6,"Phillip Dorsett","WR","IND","HOME","NWE",4,5200
"2244",2015,6,"Antonio Brown","WR","PIT","HOME","ARI",3.9,8600
"2245",2015,6,"Doug Baldwin","WR","SEA","HOME","CAR",3.8,5800
"2246",2015,6,"Josh Huff","WR","PHI","HOME","NYG",3.4,5300
"2247",2015,6,"Devin Funchess","WR","CAR","AWAY","SEA",3.4,4600
"2248",2015,6,"Mike Wallace","WR","MIN","HOME","KAN",3.3,5400
"2249",2015,6,"Jerricho Cotchery","WR","CAR","AWAY","SEA",3.1,4600
"2250",2015,6,"Chris Conley","WR","KAN","AWAY","MIN",3.1,4800
"2251",2015,6,"Andrew Hawkins","WR","CLE","HOME","DEN",3,4800
"2252",2015,6,"Chris Givens","WR","BAL","AWAY","SFO",2.8,4500
"2253",2015,6,"Andre Caldwell","WR","DEN","AWAY","CLE",2.8,4500
"2254",2015,6,"Dwayne Harris","WR","NYG","AWAY","PHI",2.8,5300
"2255",2015,6,"Quincy Enunwa","WR","NYJ","HOME","WAS",2.7,4800
"2256",2015,6,"Ty Montgomery","WR","GNB","HOME","SDG",2.5,5800
"2257",2015,6,"Ted Ginn Jr.","WR","CAR","AWAY","SEA",2.3,5500
"2258",2015,6,"Rashad Ross","WR","WAS","AWAY","NYJ",2.1,4500
"2259",2015,6,"Keith Mumphery","WR","HOU","AWAY","JAC",1.8,5000
"2260",2015,6,"Greg Jennings","WR","MIA","AWAY","TEN",1.8,4500
"2261",2015,6,"Chris Matthews","WR","SEA","HOME","CAR",1.7,4500
"2262",2015,6,"Harry Douglas","WR","TEN","HOME","MIA",1.6,4700
"2263",2015,6,"Marlon Brown","WR","BAL","AWAY","SFO",1.4,4500
"2264",2015,6,"Markus Wheaton","WR","PIT","HOME","ARI",1.3,4800
"2265",2015,6,"Cameron Meredith","WR","CHI","AWAY","DET",1.2,4500
"2266",2015,6,"Andre Roberts","WR","WAS","AWAY","NYJ",1.1,4700
"2267",2015,6,"Taylor Gabriel","WR","CLE","HOME","DEN",1,4900
"2268",2015,6,"Jaelen Strong","WR","HOU","AWAY","JAC",1,5300
"2269",2015,6,"Jason Avant","WR","KAN","AWAY","MIN",0.9,4500
"2270",2015,6,"Jordan Norwood","WR","DEN","AWAY","CLE",0.4,4500
"2271",2015,6,"De'Anthony Thomas","WR","KAN","AWAY","MIN",0.1,4500
"2272",2015,6,"Marc Mariani","WR","CHI","AWAY","DET",0,4500
"2273",2015,6,"Tyler Lockett","WR","SEA","HOME","CAR",0,5100
"2274",2015,6,"Joseph Morgan","WR","NOR","HOME","ATL",0,4500
"2275",2015,6,"Darrius Heyward-Bey","WR","PIT","HOME","ARI",0,4900
"2276",2015,6,"Bennie Fowler","WR","DEN","AWAY","CLE",0,4900
"2277",2015,6,"Brittan Golden","WR","ARI","AWAY","PIT",0,4500
"2278",2015,6,"Eric Weems","WR","ATL","AWAY","NOR",0,4500
"2279",2015,6,"Jermaine Kearse","WR","SEA","HOME","CAR",0,5700
"2280",2015,6,"Cordarrelle Patterson","WR","MIN","HOME","KAN",0,4500
"2281",2015,6,"Geremy Davis","WR","NYG","AWAY","PHI",0,4500
"2282",2015,6,"Seyi Ajirotutu","WR","PHI","HOME","NYG",0,4500
"2283",2015,6,"Marquise Goodwin","WR","BUF","HOME","CIN",0,4500
"2284",2015,6,"Devin Smith","WR","NYJ","HOME","WAS",0,4700
"2285",2015,6,"Brandon Tate","WR","CIN","AWAY","BUF",0,4700
"2286",2015,6,"Cody Latimer","WR","DEN","AWAY","CLE",0,4500
"2287",2015,6,"Jeremy Kerley","WR","NYJ","HOME","WAS",0,4900
"2288",2015,6,"Myles White","WR","NYG","AWAY","PHI",0,4500
"2289",2015,6,"Brian Hartline","WR","CLE","HOME","DEN",0,5000
"2290",2015,6,"DeVante Parker","WR","MIA","AWAY","TEN",0,5000
"2291",2015,6,"DeAndrew White","WR","SFO","HOME","BAL",0,4500
"2292",2015,6,"Sammie Coates","WR","PIT","HOME","ARI",0,4500
"2293",2015,6,"Matthew Slater","WR","NWE","AWAY","IND",0,4500
"2294",2015,6,"Brandon Coleman","WR","NOR","HOME","ATL",0,4800
"2295",2015,6,"Adam Thielen","WR","MIN","HOME","KAN",0,4500
"2296",2015,6,"Jaron Brown","WR","ARI","AWAY","PIT",0,4500
"2297",2015,6,"Denarius Moore","WR","BUF","HOME","CIN",0,4500
"2298",2015,6,"Josh Bellamy","WR","CHI","AWAY","DET",0,4700
"2299",2015,6,"Jacoby Jones","WR","SDG","AWAY","GNB",0,4500
"2300",2015,6,"Corey Fuller","WR","DET","HOME","CHI",-1,4500
"2301",2015,6,"Ben Watson","TE","NOR","HOME","ATL",23.7,4900
"2302",2015,6,"Greg Olsen","TE","CAR","AWAY","SEA",22.6,6300
"2303",2015,6,"Jimmy Graham","TE","SEA","HOME","CAR",18,6300
"2304",2015,6,"Gary Barnidge","TE","CLE","HOME","DEN",17.4,5700
"2305",2015,6,"Julius Thomas","TE","JAC","HOME","HOU",17.3,5200
"2306",2015,6,"Antonio Gates","TE","SDG","AWAY","GNB",14,5500
"2307",2015,6,"Delanie Walker","TE","TEN","HOME","MIA",13.7,5400
"2308",2015,6,"Rob Gronkowski","TE","NWE","AWAY","IND",12.5,8200
"2309",2015,6,"Dion Sims","TE","MIA","AWAY","TEN",11.3,4600
"2310",2015,6,"Travis Kelce","TE","KAN","AWAY","MIN",11.3,6200
"2311",2015,6,"Tyler Eifert","TE","CIN","AWAY","BUF",11,6000
"2312",2015,6,"Ladarius Green","TE","SDG","AWAY","GNB",11,5100
"2313",2015,6,"Charles Clay","TE","BUF","HOME","CIN",10.7,5700
"2314",2015,6,"Jordan Cameron","TE","MIA","AWAY","TEN",10.5,5400
"2315",2015,6,"Tim Wright","TE","DET","HOME","CHI",9.2,4500
"2316",2015,6,"Martellus Bennett","TE","CHI","AWAY","DET",8.9,5800
"2317",2015,6,"Kyle Rudolph","TE","MIN","HOME","KAN",7.9,5000
"2318",2015,6,"Chris Gragg","TE","BUF","HOME","CIN",7.9,4500
"2319",2015,6,"Zach Ertz","TE","PHI","HOME","NYG",6.3,5000
"2320",2015,6,"Derek Carrier","TE","WAS","AWAY","NYJ",5.9,4900
"2321",2015,6,"Josh Hill","TE","NOR","HOME","ATL",5.3,4700
"2322",2015,6,"Scott Chandler","TE","NWE","AWAY","IND",4.9,4900
"2323",2015,6,"Jacob Tamme","TE","ATL","AWAY","NOR",4.7,5100
"2324",2015,6,"Crockett Gillmore","TE","BAL","AWAY","SFO",4.5,4900
"2325",2015,6,"Larry Donnell","TE","NYG","AWAY","PHI",4.4,5300
"2326",2015,6,"Richard Rodgers","TE","GNB","HOME","SDG",4.4,5100
"2327",2015,6,"Maxx Williams","TE","BAL","AWAY","SFO",4.4,4600
"2328",2015,6,"Ed Dickson","TE","CAR","AWAY","SEA",3.9,4500
"2329",2015,6,"Dwayne Allen","TE","IND","HOME","NWE",3.8,5000
"2330",2015,6,"Coby Fleener","TE","IND","HOME","NWE",3.5,5100
"2331",2015,6,"Owen Daniels","TE","DEN","AWAY","CLE",3.4,4900
"2332",2015,6,"James O'Shaughnessy","TE","KAN","AWAY","MIN",3.3,4500
"2333",2015,6,"Levine Toilolo","TE","ATL","AWAY","NOR",2.8,4500
"2334",2015,6,"Luke Willson","TE","SEA","HOME","CAR",2.1,4500
"2335",2015,6,"Troy Niklas","TE","ARI","AWAY","PIT",1.8,4500
"2336",2015,6,"Jack Doyle","TE","IND","HOME","NWE",1.7,4500
"2337",2015,6,"Rhett Ellison","TE","MIN","HOME","KAN",1.6,4500
"2338",2015,6,"Vance McDonald","TE","SFO","HOME","BAL",1.5,4600
"2339",2015,6,"Darren Fells","TE","ARI","AWAY","PIT",1.4,4800
"2340",2015,6,"Marcedes Lewis","TE","JAC","HOME","HOU",1.3,4700
"2341",2015,6,"C.J. Fiedorowicz","TE","HOU","AWAY","JAC",1.3,4700
"2342",2015,6,"Anthony Fasano","TE","TEN","HOME","MIA",1.1,5000
"2343",2015,6,"Heath Miller","TE","PIT","HOME","ARI",1,5500
"2344",2015,6,"Cooper Helfet","TE","SEA","HOME","CAR",0,4500
"2345",2015,6,"Garrett Celek","TE","SFO","HOME","BAL",0,4500
"2346",2015,6,"Trey Burton","TE","PHI","HOME","NYG",0,4500
"2347",2015,6,"Kellen Davis","TE","NYJ","HOME","WAS",0,4500
"2348",2015,6,"Matt Spaeth","TE","PIT","HOME","ARI",0,4500
"2349",2015,6,"Jeff Cumberland","TE","NYJ","HOME","WAS",0,4600
"2350",2015,6,"Vernon Davis","TE","SFO","HOME","BAL",0,4900
"2351",2015,6,"John Phillips","TE","SDG","AWAY","GNB",0,4500
"2352",2015,6,"Virgil Green","TE","DEN","AWAY","CLE",0,4600
"2353",2015,6,"Jermaine Gresham","TE","ARI","AWAY","PIT",0,4500
"2354",2015,6,"MyCole Pruitt","TE","MIN","HOME","KAN",0,4500
"2355",2015,6,"Tyler Kroft","TE","CIN","AWAY","BUF",0,4500
"2356",2015,6,"Blake Bell","TE","SFO","HOME","BAL",0,4500
"2357",2015,6,"Michael Hoomanawanui","TE","NOR","HOME","ATL",0,4600
"2358",2015,6,"Brent Celek","TE","PHI","HOME","NYG",0,4700
"2359",2015,6,"Rob Housler","TE","CLE","HOME","DEN",0,4500
"2360",2015,6,"Nick Boyle","TE","BAL","AWAY","SFO",0,4500
"2361",2015,6,"Jake Stoneburner","TE","MIA","AWAY","TEN",0,4600
"2362",2015,6,"Garrett Graham","TE","HOU","AWAY","JAC",0,4600
"2363",2015,6,"Jim Dray","TE","CLE","HOME","DEN",0,4500
"2364",2015,6,"Craig Stevens","TE","TEN","HOME","MIA",0,4500
"2365",2015,6,"David Johnson","TE","SDG","AWAY","GNB",0,4500
"2366",2015,6,"Clay Harbor","TE","JAC","HOME","HOU",0,4700
"2367",2015,6,"Chris Boswell","K","PIT","HOME","ARI",17,4500
"2368",2015,6,"Phil Dawson","K","SFO","HOME","BAL",16,4600
"2369",2015,6,"Brandon McManus","K","DEN","AWAY","CLE",14,4800
"2370",2015,6,"Robbie Gould","K","CHI","AWAY","DET",14,4500
"2371",2015,6,"Steven Hauschka","K","SEA","HOME","CAR",14,5000
"2372",2015,6,"Matt Prater","K","DET","HOME","CHI",13,4500
"2373",2015,6,"Blair Walsh","K","MIN","HOME","KAN",12,4600
"2374",2015,6,"Stephen Gostkowski","K","NWE","AWAY","IND",11,5100
"2375",2015,6,"Mike Nugent","K","CIN","AWAY","BUF",11,4700
"2376",2015,6,"Nick Folk","K","NYJ","HOME","WAS",10,4700
"2377",2015,6,"Dustin Hopkins","K","WAS","AWAY","NYJ",10,4700
"2378",2015,6,"Caleb Sturgis","K","PHI","HOME","NYG",9,4900
"2379",2015,6,"Mason Crosby","K","GNB","HOME","SDG",9,4900
"2380",2015,6,"Josh Lambo","K","SDG","AWAY","GNB",8,4600
"2381",2015,6,"Nick Novak","K","HOU","AWAY","JAC",8,4600
"2382",2015,6,"Andrew Franks","K","MIA","AWAY","TEN",8,4500
"2383",2015,6,"Justin Tucker","K","BAL","AWAY","SFO",8,4800
"2384",2015,6,"Chandler Catanzaro","K","ARI","AWAY","PIT",7,4800
"2385",2015,6,"Zach Hocker","K","NOR","HOME","ATL",7,4500
"2386",2015,6,"Travis Coons","K","CLE","HOME","DEN",5,4500
"2387",2015,6,"Cairo Santos","K","KAN","AWAY","MIN",5,4800
"2388",2015,6,"Ryan Succop","K","TEN","HOME","MIA",4,4500
"2389",2015,6,"Matt Bryant","K","ATL","AWAY","NOR",3,4900
"2390",2015,6,"Adam Vinatieri","K","IND","HOME","NWE",3,5000
"2391",2015,6,"Graham Gano","K","CAR","AWAY","SEA",3,4700
"2392",2015,6,"Dan Carpenter","K","BUF","HOME","CIN",3,4600
"2393",2015,6,"Jason Myers","K","JAC","HOME","HOU",2,4700
"2394",2015,6,"Josh Brown","K","NYG","AWAY","PHI",1,4700
"2395",2015,5,"Josh McCown","QB","CLE","AWAY","BAL",35.48,6700
"2396",2015,5,"Eli Manning","QB","NYG","HOME","SFO",29.74,7700
"2397",2015,5,"Blake Bortles","QB","JAC","AWAY","TAM",29.22,6900
"2398",2015,5,"Andy Dalton","QB","CIN","HOME","SEA",28.04,7300
"2399",2015,5,"Tom Brady","QB","NWE","AWAY","DAL",25.3,8800
"2400",2015,5,"Joe Flacco","QB","BAL","HOME","CLE",24.6,7700
"2401",2015,5,"Tyrod Taylor","QB","BUF","AWAY","TEN",22.86,7500
"2402",2015,5,"Philip Rivers","QB","SDG","HOME","PIT",21.6,7500
"2403",2015,5,"Brian Hoyer","QB","HOU","HOME","IND",20.88,6500
"2404",2015,5,"Colin Kaepernick","QB","SFO","AWAY","NYG",20.78,7100
"2405",2015,5,"Sam Bradford","QB","PHI","HOME","NOR",19.62,7500
"2406",2015,5,"Carson Palmer","QB","ARI","AWAY","DET",18.34,8100
"2407",2015,5,"Jay Cutler","QB","CHI","AWAY","KAN",17.58,7400
"2408",2015,5,"Aaron Rodgers","QB","GNB","HOME","STL",17.54,9200
"2409",2015,5,"Drew Brees","QB","NOR","AWAY","PHI",16.3,8100
"2410",2015,5,"Matt Hasselbeck","QB","IND","AWAY","HOU",16.22,5700
"2411",2015,5,"Jameis Winston","QB","TAM","HOME","JAC",15.26,6400
"2412",2015,5,"Russell Wilson","QB","SEA","AWAY","CIN",13.62,8200
"2413",2015,5,"Michael Vick","QB","PIT","AWAY","SDG",13.52,6500
"2414",2015,5,"Alex Smith","QB","KAN","HOME","CHI",13.34,6900
"2415",2015,5,"Marcus Mariota","QB","TEN","HOME","BUF",11.18,7400
"2416",2015,5,"Derek Carr","QB","OAK","HOME","DEN",10.86,6700
"2417",2015,5,"Kirk Cousins","QB","WAS","AWAY","ATL",10.86,6400
"2418",2015,5,"Dan Orlovsky","QB","DET","HOME","ARI",10.64,5200
"2419",2015,5,"Matthew Stafford","QB","DET","HOME","ARI",8.72,7000
"2420",2015,5,"Peyton Manning","QB","DEN","AWAY","OAK",8.64,8200
"2421",2015,5,"Brandon Weeden","QB","DAL","HOME","NWE",8.32,6400
"2422",2015,5,"Matt Ryan","QB","ATL","HOME","WAS",8.16,8300
"2423",2015,5,"Nick Foles","QB","STL","AWAY","GNB",5.84,6400
"2424",2015,5,"Ryan Mallett","QB","HOU","HOME","IND",1,6500
"2425",2015,5,"Drew Stanton","QB","ARI","AWAY","DET",0.1,5200
"2426",2015,5,"E.J. Manuel","QB","BUF","AWAY","TEN",0,5500
"2427",2015,5,"Luke McCown","QB","NOR","AWAY","PHI",0,5800
"2428",2015,5,"Jimmy Garoppolo","QB","NWE","AWAY","DAL",-0.2,5000
"2429",2015,5,"Doug Martin","RB","TAM","HOME","JAC",35.3,6400
"2430",2015,5,"Devonta Freeman","RB","ATL","HOME","WAS",29.2,7600
"2431",2015,5,"Justin Forsett","RB","BAL","HOME","CLE",25,7200
"2432",2015,5,"Thomas Rawls","RB","SEA","AWAY","CIN",22.9,6000
"2433",2015,5,"DeMarco Murray","RB","PHI","HOME","NOR",21.5,7400
"2434",2015,5,"Shane Vereen","RB","NYG","HOME","SFO",21,5600
"2435",2015,5,"Le'Veon Bell","RB","PIT","AWAY","SDG",20.7,9000
"2436",2015,5,"Matt Forte","RB","CHI","AWAY","KAN",19.4,8400
"2437",2015,5,"Dion Lewis","RB","NWE","AWAY","DAL",19.3,6900
"2438",2015,5,"Ryan Mathews","RB","PHI","HOME","NOR",17.1,5400
"2439",2015,5,"Arian Foster","RB","HOU","HOME","IND",16.3,8200
"2440",2015,5,"Theo Riddick","RB","DET","HOME","ARI",16.3,5000
"2441",2015,5,"Carlos Hyde","RB","SFO","AWAY","NYG",16.2,7000
"2442",2015,5,"Todd Gurley","RB","STL","AWAY","GNB",15.9,6700
"2443",2015,5,"Frank Gore","RB","IND","AWAY","HOU",15.8,6900
"2444",2015,5,"Isaiah Crowell","RB","CLE","AWAY","BAL",15.7,6100
"2445",2015,5,"Charles Sims","RB","TAM","HOME","JAC",15.6,5700
"2446",2015,5,"Marcel Reece","RB","OAK","HOME","DEN",15,4800
"2447",2015,5,"T.J. Yeldon","RB","JAC","AWAY","TAM",14.8,6600
"2448",2015,5,"Antonio Andrews","RB","TEN","HOME","BUF",12.9,5600
"2449",2015,5,"Giovani Bernard","RB","CIN","HOME","SEA",12.6,6600
"2450",2015,5,"David Johnson","RB","ARI","AWAY","DET",12.6,5600
"2451",2015,5,"Andre Ellington","RB","ARI","AWAY","DET",12.3,5900
"2452",2015,5,"Darren McFadden","RB","DAL","HOME","NWE",12.3,6000
"2453",2015,5,"Melvin Gordon","RB","SDG","HOME","PIT",10.9,6500
"2454",2015,5,"Duke Johnson","RB","CLE","AWAY","BAL",10.7,5900
"2455",2015,5,"Kyle Juszczyk","RB","BAL","HOME","CLE",10.6,4500
"2456",2015,5,"Chris Johnson","RB","ARI","AWAY","DET",10.3,7000
"2457",2015,5,"Matt Jones","RB","WAS","AWAY","ATL",10.2,6000
"2458",2015,5,"Danny Woodhead","RB","SDG","HOME","PIT",10.1,6000
"2459",2015,5,"Joseph Randle","RB","DAL","HOME","NWE",9.3,7400
"2460",2015,5,"Jamaal Charles","RB","KAN","HOME","CHI",8.9,9100
"2461",2015,5,"Rashad Jennings","RB","NYG","HOME","SFO",8.7,6200
"2462",2015,5,"Mark Ingram","RB","NOR","AWAY","PHI",8.4,8000
"2463",2015,5,"Chris Thompson","RB","WAS","AWAY","ATL",7.8,5100
"2464",2015,5,"LeGarrette Blount","RB","NWE","AWAY","DAL",7.4,6200
"2465",2015,5,"Latavius Murray","RB","OAK","HOME","DEN",7.2,7000
"2466",2015,5,"James Starks","RB","GNB","HOME","STL",6.1,5600
"2467",2015,5,"Bishop Sankey","RB","TEN","HOME","BUF",5.8,5400
"2468",2015,5,"Javorius Allen","RB","BAL","HOME","CLE",5.8,5000
"2469",2015,5,"Anthony Dixon","RB","BUF","AWAY","TEN",5.4,4500
"2470",2015,5,"C.J. Anderson","RB","DEN","AWAY","OAK",5,6600
"2471",2015,5,"Fred Jackson","RB","SEA","AWAY","CIN",4.9,6100
"2472",2015,5,"Zach Zenner","RB","DET","HOME","ARI",4.2,4500
"2473",2015,5,"Darren Sproles","RB","PHI","HOME","NOR",4.2,5700
"2474",2015,5,"Khiry Robinson","RB","NOR","AWAY","PHI",4.2,4800
"2475",2015,5,"Eddie Lacy","RB","GNB","HOME","STL",4,7600
"2476",2015,5,"Benny Cunningham","RB","STL","AWAY","GNB",3.8,5400
"2477",2015,5,"Alfred Blue","RB","HOU","HOME","IND",3.8,5400
"2478",2015,5,"Bruce Miller","RB","SFO","AWAY","NYG",3.3,4500
"2479",2015,5,"Roy Helu","RB","OAK","HOME","DEN",3.3,5700
"2480",2015,5,"Chris Polk","RB","HOU","HOME","IND",3.2,5100
"2481",2015,5,"Ronnie Hillman","RB","DEN","AWAY","OAK",3.1,6600
"2482",2015,5,"Jeremy Hill","RB","CIN","HOME","SEA",3,6800
"2483",2015,5,"Dexter McCluster","RB","TEN","HOME","BUF",2.3,5300
"2484",2015,5,"Juwan Thompson","RB","DEN","AWAY","OAK",2.1,4900
"2485",2015,5,"DeAngelo Williams","RB","PIT","AWAY","SDG",2,5300
"2486",2015,5,"Stepfan Taylor","RB","ARI","AWAY","DET",1.9,4500
"2487",2015,5,"C.J. Spiller","RB","NOR","AWAY","PHI",1.7,5500
"2488",2015,5,"Jeremy Langford","RB","CHI","AWAY","KAN",1.7,4700
"2489",2015,5,"Josh Robinson","RB","IND","AWAY","HOU",1.7,4900
"2490",2015,5,"Alfred Morris","RB","WAS","AWAY","ATL",1.5,6300
"2491",2015,5,"Ameer Abdullah","RB","DET","HOME","ARI",1.1,6100
"2492",2015,5,"Jarryd Hayne","RB","SFO","AWAY","NYG",0.9,4500
"2493",2015,5,"Tre Mason","RB","STL","AWAY","GNB",0.8,5300
"2494",2015,5,"Christine Michael","RB","DAL","HOME","NWE",0.6,4500
"2495",2015,5,"Bernard Pierce","RB","JAC","AWAY","TAM",0.6,4500
"2496",2015,5,"Jacquizz Rodgers","RB","CHI","AWAY","KAN",0.3,4500
"2497",2015,5,"John Kuhn","RB","GNB","HOME","STL",0.3,4500
"2498",2015,5,"Tevin Coleman","RB","ATL","HOME","WAS",0.3,5700
"2499",2015,5,"Toby Gerhart","RB","JAC","AWAY","TAM",0.2,4900
"2500",2015,5,"Knile Davis","RB","KAN","HOME","CHI",0.2,5400
"2501",2015,5,"Alonzo Harris","RB","GNB","HOME","STL",0,5000
"2502",2015,5,"Orleans Darkwa","RB","NYG","HOME","SFO",0,4500
"2503",2015,5,"Terron Ward","RB","ATL","HOME","WAS",0,4500
"2504",2015,5,"Darrel Young","RB","WAS","AWAY","ATL",0,4500
"2505",2015,5,"Jordan Todman","RB","PIT","AWAY","SDG",0,4700
"2506",2015,5,"Marcus Murphy","RB","NOR","AWAY","PHI",0,4500
"2507",2015,5,"Chase Reynolds","RB","STL","AWAY","GNB",0,4500
"2508",2015,5,"Brandon Bolden","RB","NWE","AWAY","DAL",0,4900
"2509",2015,5,"Bobby Rainey","RB","TAM","HOME","JAC",0,4600
"2510",2015,5,"Dri Archer","RB","PIT","AWAY","SDG",0,5100
"2511",2015,5,"Jorvorskie Lane","RB","TAM","HOME","JAC",0,4500
"2512",2015,5,"Andre Williams","RB","NYG","HOME","SFO",0,5400
"2513",2015,5,"Branden Oliver","RB","SDG","HOME","PIT",0,4700
"2514",2015,5,"Patrick DiMarco","RB","ATL","HOME","WAS",0,4500
"2515",2015,5,"Cedric Peerman","RB","CIN","HOME","SEA",0,4500
"2516",2015,5,"Derrick Coleman","RB","SEA","AWAY","CIN",0,4500
"2517",2015,5,"Reggie Bush","RB","SFO","AWAY","NYG",-0.1,5300
"2518",2015,5,"Rex Burkhead","RB","CIN","HOME","SEA",-2.2,4500
"2519",2015,5,"Allen Robinson","WR","JAC","AWAY","TAM",22.7,6300
"2520",2015,5,"Andre Johnson","WR","IND","AWAY","HOU",22.7,5400
"2521",2015,5,"DeAndre Hopkins","WR","HOU","HOME","IND",22.4,8000
"2522",2015,5,"Odell Beckham Jr.","WR","NYG","HOME","SFO",21.9,9000
"2523",2015,5,"Anquan Boldin","WR","SFO","AWAY","NYG",20.7,6200
"2524",2015,5,"Allen Hurns","WR","JAC","AWAY","TAM",20.1,6100
"2525",2015,5,"Julian Edelman","WR","NWE","AWAY","DAL",20,7700
"2526",2015,5,"Brandin Cooks","WR","NOR","AWAY","PHI",19.2,6800
"2527",2015,5,"Jaelen Strong","WR","HOU","HOME","IND",18.3,4800
"2528",2015,5,"Marquess Wilson","WR","CHI","AWAY","KAN",17.5,4800
"2529",2015,5,"Willie Snead","WR","NOR","AWAY","PHI",17.1,5300
"2530",2015,5,"Josh Huff","WR","PHI","HOME","NOR",15.8,4500
"2531",2015,5,"Emmanuel Sanders","WR","DEN","AWAY","OAK",15.6,7700
"2532",2015,5,"John Brown","WR","ARI","AWAY","DET",15.3,5900
"2533",2015,5,"Julio Jones","WR","ATL","HOME","WAS",15.2,9200
"2534",2015,5,"James Jones","WR","GNB","HOME","STL",14.7,6400
"2535",2015,5,"Lance Moore","WR","DET","HOME","ARI",14.5,4500
"2536",2015,5,"Larry Fitzgerald","WR","ARI","AWAY","DET",14.3,7400
"2537",2015,5,"Ty Montgomery","WR","GNB","HOME","STL",13.9,4700
"2538",2015,5,"Markus Wheaton","WR","PIT","AWAY","SDG",13.7,4800
"2539",2015,5,"Chris Hogan","WR","BUF","AWAY","TEN",12.86,4800
"2540",2015,5,"Jamison Crowder","WR","WAS","AWAY","ATL",12.7,5200
"2541",2015,5,"Jeremy Maclin","WR","KAN","HOME","CHI",12.5,6900
"2542",2015,5,"Travis Benjamin","WR","CLE","AWAY","BAL",11.3,6200
"2543",2015,5,"T.Y. Hilton","WR","IND","AWAY","HOU",11.3,7500
"2544",2015,5,"Jermaine Kearse","WR","SEA","AWAY","CIN",10.8,5600
"2545",2015,5,"A.J. Green","WR","CIN","HOME","SEA",10.8,8200
"2546",2015,5,"Andrew Hawkins","WR","CLE","AWAY","BAL",10.4,4800
"2547",2015,5,"Golden Tate","WR","DET","HOME","ARI",10.2,6600
"2548",2015,5,"Dwayne Harris","WR","NYG","HOME","SFO",10.2,5000
"2549",2015,5,"De'Anthony Thomas","WR","KAN","HOME","CHI",9.9,4500
"2550",2015,5,"Kamar Aiken","WR","BAL","HOME","CLE",9.8,5800
"2551",2015,5,"Tavon Austin","WR","STL","AWAY","GNB",9.8,5800
"2552",2015,5,"Taylor Gabriel","WR","CLE","AWAY","BAL",9.5,4600
"2553",2015,5,"Mohamed Sanu","WR","CIN","HOME","SEA",9.4,4900
"2554",2015,5,"Calvin Johnson","WR","DET","HOME","ARI",9.2,8100
"2555",2015,5,"Stedman Bailey","WR","STL","AWAY","GNB",8.8,4900
"2556",2015,5,"Keenan Allen","WR","SDG","HOME","PIT",8.7,7700
"2557",2015,5,"Marvin Jones","WR","CIN","HOME","SEA",8.6,5300
"2558",2015,5,"Doug Baldwin","WR","SEA","AWAY","CIN",8.5,5700
"2559",2015,5,"Demaryius Thomas","WR","DEN","AWAY","OAK",8,8600
"2560",2015,5,"Michael Crabtree","WR","OAK","HOME","DEN",7.4,5900
"2561",2015,5,"Amari Cooper","WR","OAK","HOME","DEN",6.9,7300
"2562",2015,5,"Jordan Matthews","WR","PHI","HOME","NOR",6.9,6800
"2563",2015,5,"Rueben Randle","WR","NYG","HOME","SFO",6.7,5900
"2564",2015,5,"Corey Fuller","WR","DET","HOME","ARI",6.6,4500
"2565",2015,5,"Pierre Garcon","WR","WAS","AWAY","ATL",6.6,6200
"2566",2015,5,"Malcom Floyd","WR","SDG","HOME","PIT",6.3,5400
"2567",2015,5,"Josh Bellamy","WR","CHI","AWAY","KAN",6.1,4700
"2568",2015,5,"Cole Beasley","WR","DAL","HOME","NWE",6,5200
"2569",2015,5,"Antonio Brown","WR","PIT","AWAY","SDG",6,8600
"2570",2015,5,"Justin Hunter","WR","TEN","HOME","BUF",5.8,4500
"2571",2015,5,"Mike Evans","WR","TAM","HOME","JAC",5.6,7500
"2572",2015,5,"Bennie Fowler","WR","DEN","AWAY","OAK",5.6,4500
"2573",2015,5,"Torrey Smith","WR","SFO","AWAY","NYG",5.2,6300
"2574",2015,5,"Marques Colston","WR","NOR","AWAY","PHI",5.1,5300
"2575",2015,5,"Bruce Ellington","WR","SFO","AWAY","NYG",4.9,4500
"2576",2015,5,"Riley Cooper","WR","PHI","HOME","NOR",4.7,5400
