"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"30807","TE","Mychal","Rivera","3.4","13","4600","GB@OAK","OAK","GB","","","",""
"10647","K","Matt","Bryant","7.4","10","4600","ATL@JAC","ATL","JAC","IR","Quadriceps","",""
"30733","WR","Cordarrelle","Patterson","1.2","13","4600","CHI@MIN","MIN","CHI","","","",""
"12540","D","Minnesota","Vikings","7.3","13","4600","CHI@MIN","MIN","CHI","","","",""
"22110","K","Blair","Walsh","8.6","13","4600","CHI@MIN","MIN","CHI","","","",""
"6702","K","Phil","Dawson","6.4","13","4600","CIN@SF","SF","CIN","","","",""
"22034","WR","Chris","Givens","3.8","12","4600","KC@BAL","BAL","KC","","","",""
"22054","WR","Jarius","Wright","3.6","13","4600","CHI@MIN","MIN","CHI","","","",""
"28144","TE","Dion","Sims","1.8","10","4600","MIA@SD","MIA","SD","","","",""
"28157","WR","Bennie","Fowler","2","13","4600","DEN@PIT","DEN","PIT","Q","Ankle","",""
"21984","RB","Isaiah","Pead","-0.8","2","4500","DEN@PIT","PIT","DEN","","","",""
"34125","WR","Geremy","Davis","0.3","10","4500","CAR@NYG","NYG","CAR","","","",""
"44952","RB","Dri","Archer","0","8","4500","DEN@PIT","PIT","DEN","","","",""
"22800","RB","Derrick","Coleman","0.2","11","4500","CLE@SEA","SEA","CLE","","","",""
"34071","WR","Nick","Williams","3.3","11","4500","ATL@JAC","ATL","JAC","","","",""
"27199","RB","Marcus","Murphy","0.3","13","4500","DET@NO","NO","DET","IR","Ankle","",""
"6653","RB","Jerome","Felton","0.1","13","4500","BUF@WAS","BUF","WAS","Q","Back","",""
"30709","WR","Bruce","Ellington","0.9","10","4500","CIN@SF","SF","CIN","","","",""
"28249","RB","David","Cobb","1.2","4","4500","TEN@NE","TEN","NE","","","",""
"6597","TE","Craig","Stevens","2.1","13","4500","TEN@NE","TEN","NE","","","",""
"33137","WR","Justin","Hardy","2.8","6","4500","ATL@JAC","ATL","JAC","","","",""
"6622","WR","Eric","Weems","0.1","13","4500","ATL@JAC","ATL","JAC","","","",""
"15176","K","Kai","Forbath","5.5","8","4500","DET@NO","NO","DET","","","",""
"28346","TE","Maxx","Williams","2.9","11","4500","KC@BAL","BAL","KC","","","",""
"47720","WR","Chandler","Worthy","1","3","4500","HOU@IND","HOU","IND","","","",""
"29540","RB","Terron","Ward","2.4","11","4500","ATL@JAC","ATL","JAC","","","",""
"22938","WR","Rod","Streater","1.3","1","4500","GB@OAK","OAK","GB","","","",""
"27338","RB","Rex","Burkhead","1.3","13","4500","CIN@SF","CIN","SF","","","",""
"14253","WR","Greg","Little","0","0","4500","CIN@SF","CIN","SF","","","",""
"34275","RB","Storm","Johnson","0","0","4500","ATL@JAC","JAC","ATL","","","",""
"14297","WR","Greg","Salas","0","0","4500","DET@NO","DET","NO","","","",""
"14302","WR","Kris","Durham","0","0","4500","GB@OAK","OAK","GB","","","",""
"14274","TE","Rob","Housler","0.2","7","4500","CHI@MIN","CHI","MIN","","","",""
"14277","WR","Vincent","Brown","2.7","1","4500","MIA@SD","SD","MIA","","","",""
"15121","WR","Chris","Matthews","1","10","4500","KC@BAL","BAL","KC","","","",""
"30591","WR","Ace","Sanders","0","0","4500","ATL@JAC","JAC","ATL","","","",""
"11870","WR","Seyi","Ajirotutu","0.1","12","4500","ARI@PHI","PHI","ARI","","","",""
"23003","TE","Phillip","Supernaw","0.2","13","4500","TEN@NE","TEN","NE","","","",""
"14305","RB","Roy","Helu","2.3","8","4500","GB@OAK","OAK","GB","","","",""
"14319","RB","Taiwan","Jones","2.7","9","4500","GB@OAK","OAK","GB","Q","Knee","",""
"6488","WR","Dwayne","Bowe","0.9","5","4500","CLE@SEA","CLE","SEA","","","",""
"10046","RB","Antone","Smith","0.2","5","4500","CHI@MIN","CHI","MIN","","","",""
"38269","RB","Cameron","Artis-Payne","0.8","4","4500","CAR@NYG","CAR","NYG","","","",""
"7394","TE","Brandon","Pettigrew","2","8","4500","DET@NO","DET","NO","IR","Knee","",""
"30385","WR","Marlon","Brown","1.8","10","4500","KC@BAL","BAL","KC","Q","Back","",""
"6388","WR","Jason","Avant","1.1","13","4500","KC@BAL","KC","BAL","","","",""
"6387","WR","Miles","Austin","3.2","11","4500","ARI@PHI","PHI","ARI","","","",""
"27445","WR","Jalen","Saunders","0","0","4500","CHI@MIN","CHI","MIN","","","",""
"31241","WR","Sammie","Coates","0.3","6","4500","DEN@PIT","PIT","DEN","","","",""
"15032","RB","Henry","Hynoski","0","0","4500","CAR@NYG","NYG","CAR","","","",""
"27403","TE","Blake","Bell","1.7","11","4500","CIN@SF","SF","CIN","","","",""
"29351","WR","De'Anthony","Thomas","3.6","10","4500","KC@BAL","KC","BAL","Q","Concussion","",""
"32410","RB","Trey","Williams","0","0","4500","MIA@SD","MIA","SD","","","",""
"12090","K","Nick","Novak","5.4","10","4500","HOU@IND","HOU","IND","","","",""
"30249","WR","Frankie","Hammond","-0.3","6","4500","KC@BAL","KC","BAL","","","",""
"54608","RB","Jerick","McKinnon","2.1","13","4500","CHI@MIN","MIN","CHI","","","",""
"7244","RB","John","Kuhn","1","13","4500","GB@OAK","GB","OAK","","","",""
"28562","TE","Jake","Stoneburner","2.4","8","4500","MIA@SD","MIA","SD","","","",""
"68366","WR","Jamel","Johnson","0","0","4500","GB@OAK","GB","OAK","","","",""
"30259","WR","Solomon","Patton","0","0","4500","DEN@PIT","DEN","PIT","","","",""
"32429","K","Josh","Lambo","7.5","13","4500","MIA@SD","SD","MIA","","","",""
"22774","RB","Jonas","Gray","3.7","6","4500","ATL@JAC","JAC","ATL","","","",""
"29237","WR","Chris","Harper","-0.7","3","4500","TEN@NE","NE","TEN","","","",""
"31073","RB","Knile","Davis","1.4","11","4500","KC@BAL","KC","BAL","","","",""
"31093","WR","Javontee","Herndon","3.4","5","4500","MIA@SD","SD","MIA","P","Shoulder","",""
"14837","WR","Jeremy","Ross","0.9","8","4500","GB@OAK","OAK","GB","","","",""
"11454","RB","Dexter","McCluster","6.9","11","4500","TEN@NE","TEN","NE","IR","Wrist","",""
"14815","WR","Joseph","Morgan","0","2","4500","KC@BAL","BAL","KC","","","",""
"62617","TE","Khari","Lee","0.1","13","4500","CHI@MIN","CHI","MIN","","","",""
"11431","TE","Jermaine","Gresham","2.6","12","4500","ARI@PHI","ARI","PHI","Q","Knee","",""
"11479","RB","Toby","Gerhart","1.2","7","4500","ATL@JAC","JAC","ATL","IR","Groin","",""
"14757","RB","Matt","Asiata","2.2","13","4500","CHI@MIN","MIN","CHI","","","",""
"25827","TE","Asante","Cleveland","0.2","3","4500","TEN@NE","NE","TEN","","","",""
"11504","WR","Andre","Roberts","2.8","9","4500","BUF@WAS","WAS","BUF","Q","Knee","",""
"39678","TE","E.J.","Bibbs","0.3","4","4500","CLE@SEA","CLE","SEA","","","",""
"12545","D","Philadelphia","Eagles","9.3","13","4500","ARI@PHI","PHI","ARI","","","",""
"39652","WR","Rico","Richardson","0","5","4500","TEN@NE","TEN","NE","","","",""
"22447","WR","Griff","Whalen","2.5","13","4500","HOU@IND","IND","HOU","","","",""
"30012","WR","Kevin","Smith","0.9","4","4500","CLE@SEA","SEA","CLE","","","",""
"26834","WR","Andrew","Turzilli","3.5","1","4500","TEN@NE","TEN","NE","","","",""
"62508","TE","James","O'Shaughnessy","1.7","7","4500","KC@BAL","KC","BAL","IR","Foot","",""
"62510","TE","Nick","Boyle","2.4","11","4500","KC@BAL","BAL","KC","O","Suspension","",""
"62505","TE","MyCole","Pruitt","1.1","13","4500","CHI@MIN","MIN","CHI","","","",""
"29994","K","Travis","Coons","6.6","13","4500","CLE@SEA","CLE","SEA","Q","Groin","",""
"29991","RB","Bishop","Sankey","3.8","10","4500","TEN@NE","TEN","NE","","","",""
"39428","RB","Kyle","Juszczyk","3.8","13","4500","KC@BAL","BAL","KC","","","",""
"39427","WR","Quinton","Patton","3.7","13","4500","CIN@SF","SF","CIN","","","",""
"22336","WR","Josh","Bellamy","2.2","13","4500","CHI@MIN","CHI","MIN","","","",""
"6951","TE","James","Casey","0","3","4500","DEN@PIT","DEN","PIT","","","",""
"33691","RB","Orleans","Darkwa","1.8","13","4500","CAR@NYG","NYG","CAR","","","",""
"31188","TE","Chris","Gragg","1.6","10","4500","BUF@WAS","BUF","WAS","","","",""
"14683","RB","Patrick","DiMarco","2.2","13","4500","ATL@JAC","ATL","JAC","","","",""
"24589","WR","Jaron","Brown","1.8","13","4500","ARI@PHI","ARI","PHI","","","",""
"25694","RB","Andre","Williams","2.3","13","4500","CAR@NYG","NYG","CAR","","","",""
"62535","WR","Tyrell","Williams","0","4","4500","MIA@SD","SD","MIA","","","",""
"62534","TE","Brian","Parker","0.2","6","4500","KC@BAL","KC","BAL","","","",""
"28933","WR","Jared","Abbrederis","1.4","7","4500","GB@OAK","GB","OAK","","","",""
"11648","TE","Jim","Dray","0.5","13","4500","CLE@SEA","CLE","SEA","","","",""
"27908","TE","C.J.","Fiedorowicz","2","13","4500","HOU@IND","HOU","IND","","","",""
"10695","RB","Darrel","Young","0.3","13","4500","BUF@WAS","WAS","BUF","","","",""
"23045","K","Justin","Tucker","9.3","13","4500","KC@BAL","BAL","KC","","","",""
"11671","RB","Erik","Lorig","0","0","4500","DET@NO","NO","DET","","","",""
"23046","RB","Jamize","Olawale","2.5","11","4500","GB@OAK","OAK","GB","","","",""
"22235","RB","Jeremy","Stewart","0","0","4500","DEN@PIT","DEN","PIT","","","",""
"22258","RB","Travaris","Cadet","1.7","4","4500","CIN@SF","SF","CIN","","","",""
"39859","TE","Jack","Doyle","1.3","13","4500","HOU@IND","IND","HOU","Q","Toe","",""
"7918","TE","Matthew","Mulligan","0.1","12","4500","BUF@WAS","BUF","WAS","","","",""
"7831","K","Sebastian","Janikowski","7.1","13","4500","GB@OAK","OAK","GB","","","",""
"26074","TE","Tim","Wright","2.8","6","4500","DET@NO","DET","NO","","","",""
"11723","WR","Marlon","Moore","1.2","12","4500","CLE@SEA","CLE","SEA","Q","Ribs","",""
"6904","WR","Devin","Hester","0","2","4500","ATL@JAC","ATL","JAC","Q","Toe","",""
"22177","WR","Junior","Hemingway","0","0","4500","KC@BAL","KC","BAL","","","",""
"7856","WR","Matthew","Slater","0","13","4500","TEN@NE","NE","TEN","Q","Stinger","",""
"6884","WR","Hakeem","Nicks","1","3","4500","CAR@NYG","NYG","CAR","","","",""
"24912","K","Dustin","Hopkins","8.7","12","4500","BUF@WAS","WAS","BUF","","","",""
"12526","D","Buffalo","Bills","6.2","13","4500","BUF@WAS","BUF","WAS","","","",""
"6672","TE","Marcedes","Lewis","1.6","13","4500","ATL@JAC","JAC","ATL","","","",""
"11522","WR","Marcus","Easley","1.1","11","4500","BUF@WAS","BUF","WAS","","","",""
"29734","WR","Ty","Montgomery","5.8","6","4500","GB@OAK","GB","OAK","Q","Ankle","",""
"6660","RB","Donald","Brown","1.1","7","4500","MIA@SD","SD","MIA","","","",""
"12532","D","Detroit","Lions","6","13","4500","DET@NO","DET","NO","","","",""
"11538","TE","Garrett","Graham","1.4","8","4500","HOU@IND","HOU","IND","","","",""
"11543","TE","Clay","Harbor","2","12","4500","ATL@JAC","JAC","ATL","","","",""
"39716","WR","Adam","Thielen","1.4","13","4500","CHI@MIN","MIN","CHI","","","",""
"44090","RB","Alonzo","Harris","0.3","6","4500","GB@OAK","GB","OAK","","","",""
"28744","RB","Raheem","Mostert","0","8","4500","CLE@SEA","CLE","SEA","","","",""
"11556","TE","Michael","Hoomanawanui","1.8","11","4500","DET@NO","NO","DET","","","",""
"11557","RB","John","Conner","0","0","4500","BUF@WAS","BUF","WAS","","","",""
"14406","RB","Bruce","Miller","1.3","13","4500","CIN@SF","SF","CIN","","","",""
"7784","WR","Darrius","Heyward-Bey","3.4","13","4500","DEN@PIT","PIT","DEN","","","",""
"29725","TE","Levine","Toilolo","0.7","13","4500","ATL@JAC","ATL","JAC","","","",""
"29723","RB","Stepfan","Taylor","0.4","13","4500","ARI@PHI","ARI","PHI","","","",""
"22130","RB","Dan","Herron","2","7","4500","HOU@IND","IND","HOU","","","",""
"22029","RB","Bernard","Pierce","0.5","7","4500","ATL@JAC","JAC","ATL","IR","Calf","",""
"29805","RB","Ryan","Hewitt","1","13","4500","CIN@SF","CIN","SF","","","",""
"11594","RB","Anthony","Dixon","1.2","13","4500","BUF@WAS","BUF","WAS","","","",""
"14394","TE","Virgil","Green","2","13","4500","DEN@PIT","DEN","PIT","","","",""
"7703","WR","Jerome","Simpson","3.5","4","4500","CIN@SF","SF","CIN","","","",""
"14369","RB","Jordan","Todman","0.2","11","4500","DEN@PIT","PIT","DEN","","","",""
"28131","WR","Keith","Mumphery","1.5","13","4500","HOU@IND","HOU","IND","","","",""
"10531","WR","Jordan","Norwood","2","8","4500","DEN@PIT","DEN","PIT","","","",""
"11622","WR","Trindon","Holliday","0","0","4500","GB@OAK","OAK","GB","","","",""
"6778","TE","Anthony","Fasano","3.6","13","4500","TEN@NE","TEN","NE","","","",""
"6782","K","Matt","Prater","7","13","4500","DET@NO","DET","NO","","","",""
"28694","TE","Jesse","James","3.4","5","4500","DEN@PIT","PIT","DEN","","","",""
"14338","WR","Denarius","Moore","-0.3","6","4500","BUF@WAS","BUF","WAS","","","",""
"6753","WR","Andre","Caldwell","2","12","4500","DEN@PIT","DEN","PIT","Q","Quadriceps","",""
"7722","WR","Kevin","Ogletree","0","0","4500","CAR@NYG","NYG","CAR","","","",""
"22065","TE","Rhett","Ellison","2","12","4500","CHI@MIN","MIN","CHI","","","",""
"6767","K","Ryan","Succop","5.2","13","4500","TEN@NE","TEN","NE","","","",""
"14348","TE","Lee","Smith","1.4","12","4500","GB@OAK","OAK","GB","","","",""
"12549","D","San Francisco","49ers","4.8","13","4400","CIN@SF","SF","CIN","","","",""
"12552","D","Washington","Redskins","7.8","13","4400","BUF@WAS","WAS","BUF","","","",""
"12554","D","Jacksonville","Jaguars","7.2","13","4400","ATL@JAC","JAC","ATL","","","",""
"12525","D","Atlanta","Falcons","5.9","13","4400","ATL@JAC","ATL","JAC","","","",""
"12527","D","Chicago","Bears","5.6","13","4400","CHI@MIN","CHI","MIN","","","",""
"12548","D","San Diego","Chargers","4.6","13","4300","MIA@SD","SD","MIA","","","",""
"12555","D","Baltimore","Ravens","6.5","13","4200","KC@BAL","BAL","KC","","","",""
"12543","D","New York","Giants","8.6","13","4200","CAR@NYG","NYG","CAR","","","",""
"12542","D","New Orleans","Saints","5.2","13","4100","DET@NO","NO","DET","","","",""
"12537","D","Oakland","Raiders","6.7","13","4100","GB@OAK","OAK","GB","","","",""
"12535","D","Indianapolis","Colts","6.8","13","4100","HOU@IND","IND","HOU","","","",""
"12529","D","Cleveland","Browns","5.9","13","4100","CLE@SEA","CLE","SEA","","","",""
"12534","D","Tennessee","Titans","6.2","13","4000","TEN@NE","TEN","NE","","","",""
