FPPG,ID,Location,Name,Opponent,Position,Salary,Team,Projection 1,Projection 2,Projection 3,Projection 4,Projection 5,Projection 6,Projection 7,Projection 8,Projection 9,Projection 10,Projection 11,Projection 12,Projection 13,Projection 14,Projection 15,Projection 16,Projection 17,Projection 18,Projection 19,Projection 20,Projection 21,Projection 22,Projection 23,Projection 24,Projection 25,Projection 26,Projection 27,Projection 28,Projection 29,Projection 30,Projection 31,Projection 32,Projection 33,Projection 34,Projection 35,Projection 36,Projection 37,Projection 38,Projection 39,Projection 40,Projection 41,Projection 42,Projection 43,Projection 44,Projection 45,Projection 46,Projection 47,Projection 48,Projection 49,Projection 50,Mean,Median,Standard Deviation
5.5,6681,MIA,Andre Johnson,MIA,WR,5100,IND,5.83139485924,4.77571062713,5.23249976089,5.52189646569,5.231728969,5.38938627248,5.75698483113,5.60908334354,5.22223550903,4.66246675346,5.5462776126,5.20856841803,5.29481484123,5.28603110504,5.4156608414,5.30606116973,6.00675940212,6.00828294759,5.75634574463,5.53392321949,5.50736934293,5.47557990339,5.73393466503,5.76788591597,4.42381134595,5.21231217316,5.22041141572,5.96811313839,5.42938332506,5.37870157815,5.29649479,6.67799533135,4.97744957602,5.64739476405,5.06867496315,6.42138706824,5.71287675309,5.49713019434,5.5459391772,6.04124390203,5.66943224176,5.30706792669,5.00975647954,5.47313926629,6.06563091602,6.0819204262,5.45830228925,5.47003314028,5.34112659306,5.77734482054,5.50507912233,5.47435958484,0.407487839652
9.8,31397,DEN,Jeremy Hill,DEN,RB,6100,CIN,7.19799763551,8.94816909377,9.25459007754,9.31976857558,10.4749487734,7.84880487561,8.73363538052,6.03903321641,7.38883760635,8.7838679598,7.95920088816,8.75040570043,9.90133170838,9.59393664153,10.6515406414,9.47062187536,9.05573331786,10.1709976054,9.09501961242,10.2738708008,8.47125905703,8.77309107131,10.0753171018,8.4510858273,10.7044337916,8.85872813273,10.096165873,9.39654584103,8.62383976879,8.54899176331,8.57332047376,12.9613692188,9.34480662965,9.085682078,8.82569274601,9.16457728369,8.86623381438,7.77248394865,8.1601796917,9.65469794072,9.41671769911,9.66731228749,7.91858180092,6.57645321905,8.95134052357,9.50054612225,10.6877203111,8.75179446514,8.88660331125,11.0470030807,9.0944977372,9.00353692071,1.15221714652
10.4,25290,DEN,Giovani Bernard,DEN,RB,5500,CIN,7.30922727601,9.61448994845,9.47458492073,9.44241053068,10.544642832,7.67893364202,8.36952742797,5.99077169382,7.48799607754,9.05748297055,8.46072114527,8.92686656688,10.0057634731,9.59393664153,10.8308610543,9.35739711873,9.33228825039,10.2716086798,9.44671424438,10.2884353524,8.93994518889,9.43488006709,8.21543796496,8.29706919057,10.5639409567,9.66143967677,10.2138937858,9.69528414568,9.1873030709,9.51833946158,8.78943828176,11.9672707351,9.22015824658,10.0652763172,9.94692338915,9.36766396484,9.49082761125,8.08679807243,8.49669946925,9.77353666991,9.57225214364,9.97974071743,8.11750647373,6.93910645095,9.21190644628,10.4782726363,11.233059553,9.01517823071,9.46890539559,11.0470030807,9.30959434482,9.44456238753,1.10311722639
1.0,29805,DEN,Ryan Hewitt,DEN,RB,4500,CIN,2.18471326784,1.48381655192,2.21718923522,1.71964103042,1.72494395058,1.4687472128,2.08782557508,1.62713671321,1.93809893388,1.84051714599,1.57072796712,1.70920327404,1.85751471555,1.82620554796,1.73231722989,1.63929864382,1.87583315097,2.02773506394,1.85347798979,1.92418775798,1.45247511015,1.68522756819,1.91650907558,1.79214640854,2.68812862709,1.73175395147,1.65210528862,2.14132780754,1.71410423605,1.74149720847,1.73182754875,2.44349326469,1.68744677058,1.53343358477,1.75884220527,1.56444662271,2.23909980319,1.73098345333,1.9428678738,1.45912571436,1.75229090629,1.81342410163,1.50759924755,1.6716938896,1.602816688,1.65243232219,1.78414226121,2.07152000875,1.70929345128,2.2833353363,1.81529042588,1.73690721918,0.256966635249
8.6,22003,DEN,Ronnie Hillman,CIN,RB,6200,DEN,7.32742304173,7.64945358969,8.41471905659,8.16092073357,10.1525534253,8.47838018907,7.06465630499,7.44543475315,8.21435655658,8.45783626347,7.92795968028,7.27233331879,8.82249183544,7.68614221922,9.56493035947,8.81086544706,8.0373161383,8.84928916957,6.91292544856,9.46562032983,8.77307833778,7.99771112818,7.84368228978,8.30216141874,8.31906578446,9.44911849517,8.58023777945,8.67099631282,8.59937423508,7.99599425628,8.10525012141,8.59916024477,7.00500927385,8.81211031498,8.59562880507,8.3841317775,7.26297123247,9.44234248218,8.75613152285,9.54834755402,7.41297991119,8.716491339,8.59862601279,7.41251106956,7.94129185844,8.20705053483,8.19096912871,8.34765080056,8.2731420414,7.4311272847,8.28579902417,8.3106136016,0.71829359204
7.9,29249,DEN,C.J. Anderson,CIN,RB,5500,DEN,6.82026991336,7.11186784163,7.84680742497,7.57246668623,9.71226729911,7.81273387154,7.02708420105,6.84847441498,7.24682024733,7.53666452723,7.16569930168,6.61330056351,8.10069366814,7.18350534265,8.59627237045,7.47439243466,7.22023853188,8.29822534921,6.07639506296,9.31172033514,8.30099712527,7.67510877935,7.26405758736,7.41029998758,7.66444967339,9.30177613302,7.56427742221,7.99584982192,8.06742152368,7.3587872058,7.16985111888,7.86609048602,6.16246692159,8.32917191786,8.18394913156,7.83983992054,6.59855806109,8.7410893832,8.04764268061,8.93179196214,6.68739749538,7.90011497683,8.06216356652,6.59428412179,7.1798166271,7.14059232007,7.62902502101,7.37510285495,7.7132144137,6.75597296936,7.62174121195,7.56837205422,0.770911987447
15.2,30447,SEA,Todd Gurley,SEA,RB,8300,STL,13.6211983037,13.3998099429,13.8092410787,13.9210877506,14.9282509893,13.6269631817,13.4614814538,17.0369256886,12.445381512,13.9537381254,15.2335781364,11.106229684,14.7498862848,15.6561141951,13.1660170003,13.0664994307,15.848040864,14.2213537128,13.7069516893,17.006678275,15.552658285,12.2403301581,13.9562218224,13.1822297485,17.1802999289,13.2320260482,15.7885701139,12.111264615,13.3373762704,12.4320896887,12.1484647343,13.1951230264,13.5880829836,15.0999641217,11.8471731372,16.1378977985,16.3897038961,14.2842621088,14.1132413322,13.7339232957,22.6261506062,13.1353432124,11.1987249966,11.4695216536,16.0081536334,17.4579495732,12.8046979122,13.0127875352,14.2836971215,14.8429429283,14.2071259917,13.7715821872,1.97163142869
2.9,39649,SEA,Benny Cunningham,SEA,RB,4500,STL,2.78081860233,3.05531341462,3.63793088734,2.73302788395,3.11388269921,2.81221040464,3.38998950119,2.89473629811,3.0592219039,3.38326711717,2.86835983016,3.0613724122,2.78644083621,3.21674838452,3.16001994174,3.82632341308,4.01666508986,2.8368323964,3.1616268989,3.01407924142,2.87137713474,3.00544594503,3.54916976439,3.0998597345,2.89276558365,2.80293524718,2.96186880982,3.42021425113,2.85459014761,3.00586605376,2.94754567334,2.90540726787,3.62433534368,2.42272967178,3.27920675543,3.4172241783,3.0025794654,3.35696747611,3.15073659922,2.97186785065,2.81098964973,2.73692023294,2.73775399837,3.09082241772,2.86745990423,2.95503189249,3.06386900228,2.9326922683,3.1814640555,3.74345589959,3.08944038863,3.00997264759,0.313401177294
2.4,32418,SEA,Christine Michael,STL,RB,5500,SEA,2.52651413243,2.597439977,2.56070631516,2.67619969168,2.56779772742,2.81538718501,2.53449163287,2.81121174632,2.3378873964,2.3346095691,2.51570648731,2.40409402809,2.41251370278,2.52762273628,2.356472697,2.40848730245,2.55209613092,2.5533852816,2.39099590289,2.5924645248,2.34557411947,2.79527360898,2.51418209378,2.58825373055,2.56059726684,2.58591737578,2.54497137545,2.63294543954,2.52848361634,2.48808176331,2.67283986147,2.38773935824,2.45203465618,2.61536454561,2.58736376839,2.53475372014,2.44363966295,2.41172894999,2.52326715587,2.50662656197,2.55268755864,2.43718864698,2.28156621559,2.4642577996,2.38609552962,2.44989335676,2.57978219596,2.63098596296,2.46642132899,2.47387680346,2.51836956394,2.52706843436,0.11682192681
4.3,22165,SEA,Bryce Brown,STL,RB,5000,SEA,3.79750531262,4.00020091638,4.16914043208,4.48122459947,4.14716309258,4.75561085981,4.74103067172,4.52611674462,3.95063197453,5.18208855902,4.1384203497,4.05626805899,3.48507235577,4.37185254949,4.18585326969,4.37580913068,5.00459885046,4.73390307964,3.95239078924,4.79354161055,4.10524096034,4.52507117884,3.46437426061,4.14491976953,4.33633848528,4.43149786657,4.55772496174,4.70011831628,4.54724005861,3.85891481796,3.95290866564,4.28972590893,4.2266336714,4.38154449104,4.41018589854,4.08714460685,4.30002796811,4.45988661553,4.72710019234,4.09492557619,4.43761790332,3.91228722783,4.29666680732,4.17738381331,4.40161069954,4.00782954949,5.56627614103,4.44942955393,4.02044593089,3.74958523392,4.30938160676,4.29834738772,0.390539805768
19.2,24920,ATL,Devonta Freeman,CAR,RB,8500,ATL,14.7717063734,12.9830124199,18.3519063086,13.5800806922,13.9939080232,13.8566880595,15.7164106486,21.4782944702,14.9748868099,17.6521084221,14.302417864,16.4503688431,23.0026154634,16.1970125258,16.0936648679,15.0264901905,16.0611029716,23.4977993839,13.8940995797,17.5086277679,16.0156966925,15.0740642475,19.1712634179,17.7380043545,14.9736980068,19.3386761912,14.1766711335,15.1635946374,20.5361330248,10.6301395213,18.3231210184,14.0581825395,15.3279832233,19.1276611084,11.2242225591,17.195146542,23.1830573164,19.2261697933,16.2066941539,12.6861427755,17.7067234004,16.8922177971,16.2939687338,15.042473196,22.0369085575,22.3511549821,18.495410649,18.5550679638,14.0341221963,15.8798444244,16.7211483169,16.1453386969,2.99633277025
3.5,27776,ATL,Tevin Coleman,CAR,RB,5000,ATL,3.46715528052,3.49392818464,3.61719589976,3.53972084186,3.62327998423,3.86900221941,4.35036908942,3.76630910348,3.78353956046,3.38963333652,3.39889327825,3.48424407992,3.05444144806,3.53472957147,3.79520973673,3.60456383779,3.64750320559,3.66416123824,3.4890713454,3.64282346984,3.26001179514,4.05362895953,4.22433234092,3.71660449994,3.52601097864,3.46592887153,3.7299245459,4.50815761074,3.42490715481,3.28523347266,3.75197897192,3.65470678762,4.34778781514,3.40758012466,3.72162502321,4.48760595799,3.76025757985,4.2101376819,3.89619366288,3.31873385182,3.43827034181,2.97955073049,3.35985087731,3.15485076031,3.40913594387,3.34925717403,3.5687028186,3.57126830607,3.88825177408,4.95925345568,3.67291029161,3.61087986877,0.382909433144
2.0,14683,ATL,Patrick DiMarco,CAR,RB,4500,ATL,2.40063146016,2.31207958076,2.34321212393,2.35099745176,2.50904145825,2.27385014752,2.82192848984,2.31372869449,2.28768565467,2.4978606425,2.20679358964,2.21634062236,2.31407522939,2.48291538744,2.74769198652,2.27118162617,2.45077406177,2.51766678136,2.27951754903,2.4397846881,2.06636211028,2.41030693935,2.74155375169,2.52813084428,2.40618557315,2.39837081465,2.4005827436,2.92590228562,2.88472363706,2.22767230489,2.52207277772,2.87808437877,2.6908264748,2.13772285555,2.42522519324,2.71540823591,2.54527951965,2.42031042305,2.58356310259,2.3276679567,2.48941862519,2.21902241982,2.0334638225,2.44481125514,2.13775932104,2.26847894034,2.3684648617,2.45427171344,2.46950080633,3.46909012458,2.45255982077,2.4153086812,0.249963113831
2.7,38269,ATL,Cameron Artis-Payne,ATL,RB,5600,CAR,2.83923282326,2.70175185064,2.50373466689,2.87906651863,2.79323010876,2.97749861162,3.05960799288,2.79687980932,2.59304815308,2.52471227256,2.9348051427,2.75517393927,2.55465088259,2.83897173094,3.11993320548,2.78747999072,3.02208902878,2.8872267819,2.85585802273,2.69909833655,2.7124034208,3.10453331888,2.73158060072,2.96343806033,2.83063725031,2.87348680491,2.95060664479,3.11330122861,3.33801137445,2.55619976433,2.93541010767,3.39136652863,2.63682950363,2.91759171819,3.04398738708,3.0996908003,2.78178076308,3.02708148628,2.99721134315,2.81012267662,2.99403126967,2.80460903904,2.5067917008,2.9067117776,2.81837187133,2.7274334302,2.72477851903,2.81027964565,2.98722986791,2.651942693,2.85743000933,2.8391022771,0.193520654677
4.5,7975,ATL,Mike Tolbert,ATL,RB,4800,CAR,4.50438561557,4.05302206922,4.06376986542,3.87008190135,4.05526389553,5.19375324892,4.73147614165,4.6232634944,4.67504436971,4.02296364137,4.73791645682,4.49043571031,3.53511930966,4.58842205085,4.55244618904,4.9899501684,4.26627433526,4.81224275719,5.70882824446,4.68525936975,4.83770099087,4.77630987218,4.08525417435,4.48227603228,4.15260588962,4.41279145412,7.2911503546,5.04043743001,4.8593856842,4.12526355812,4.89823495094,4.45748039233,4.21713221499,4.81749889079,5.34242410657,4.87424923113,4.34859632892,3.46676682544,4.76455985334,4.67288284774,4.34763783671,4.01881504952,4.58673094394,4.1993193376,4.85953642443,4.32968912055,4.90063662514,4.3219659438,4.35903547835,3.92078062666,4.55854134608,4.5284159023,0.579494216892
8.5,47828,TEN,Antonio Andrews,HOU,RB,5300,TEN,8.90686282169,8.8809154341,8.5423863067,8.3194621938,8.91533536794,7.54148146593,8.49368818537,8.65884574324,9.07726226485,8.42335222442,8.57801578012,8.39074723114,9.39816296361,8.26926651261,9.95765696831,8.46815433744,8.51439228156,8.00783364358,8.71114126363,8.62837392014,8.43261742664,9.7199500535,8.52413405894,7.58988826301,8.35479268149,7.65209224229,8.36036702596,7.78467067986,8.41611986786,8.24115918742,8.19078931901,7.8779689829,7.54837752671,8.164120058,8.28319537833,8.71156800249,9.8380103894,9.49914315203,7.59204918604,6.56489650197,8.73608825863,7.78349114785,8.12417324905,8.77348759263,8.54319612996,8.61829043866,8.99384662537,8.16093588607,8.04030325605,8.98314881475,8.45572416586,8.45038588204,0.620189103265
1.1,28249,TEN,David Cobb,HOU,RB,4500,TEN,1.72855931307,1.83861959712,2.22888126734,1.72428377195,2.46159659831,1.24118450039,2.43423151808,1.77913786884,2.12619092893,1.85125278509,1.7400017495,1.48769444865,2.15952260637,1.77990519947,1.9209249551,1.96418705829,2.82162445549,1.63257944655,1.98161343606,1.92398241163,1.50014825955,2.70726033074,3.58175890566,2.07153139017,2.0151389143,1.91585915876,2.28638642628,1.5659419391,1.71633044144,1.78613275116,1.82553992829,2.92448039261,1.68667451837,1.61437894823,1.80126277598,2.89836124347,1.96278404328,1.71112309216,1.9428678738,1.84893033325,1.82411749887,1.91928643196,1.70814767258,1.80016366172,1.86614862895,1.67428656372,1.7042179413,1.66357438593,1.92052413612,2.40653317559,1.97351731359,1.85009155917,0.421766301447
6.3,31406,TEN,Alfred Blue,TEN,RB,5700,HOU,6.89700568677,7.45041423096,5.86226953283,6.78850252496,6.40239976014,6.25467385529,6.30988857199,6.36487528563,6.18369218907,6.91581226288,7.11335175886,6.14770167733,7.86075311448,7.02317693066,7.52422363531,5.99452815906,7.46640939522,6.21662557001,6.74503889108,6.14379151654,6.00730679328,6.59536932356,8.45907077619,6.27585918046,6.63490335141,6.67492215229,6.52388498965,5.69288887394,7.19605510957,6.86410690599,6.6172070999,6.28443948939,5.67844829212,6.75627655681,6.92457290394,7.14288172126,7.57002583912,7.09696837117,5.80261433518,6.22856361682,6.4963377376,7.02338787061,6.13492039821,7.1244655396,6.47912237714,6.99304033536,5.72433032182,6.40560823319,5.88626206355,6.28708358498,6.62492117386,6.55962715661,0.587978849622
4.2,22991,TEN,Jonathan Grimes,TEN,RB,4500,HOU,4.80991894472,4.43565196719,4.0443526911,4.09625235257,4.40434542689,3.5761945393,4.43400422867,4.18611967979,4.06684149854,4.52635805228,4.41888765725,3.60063868399,4.75129254105,4.78598075563,4.53093976968,4.16281327344,4.94307896268,4.01843825978,4.46974305164,3.99848661849,4.28601030156,3.64225335112,7.33525048567,4.46823953425,4.31049824943,4.53676932275,4.38569575094,3.61823481848,4.73442302813,5.29274658373,4.58831974568,4.69072000754,3.46914807944,4.32404074193,4.57192141622,4.41199207349,4.67852762348,3.92277837284,3.96962293219,4.58798756526,3.91084319046,4.92134896903,4.24529926399,4.43629945103,4.22901640443,4.39011135633,3.52669545012,4.07203259395,4.25610451615,3.73421167411,4.35614963617,4.38790355363,0.582036036063
6.9,28930,NYJ,James White,NYJ,RB,6600,NWE,8.44904320583,7.44849866964,7.18360515203,8.25228022174,7.3141528233,7.36258310074,6.62592897991,7.52762353667,7.2987382617,8.21617747491,6.0249418379,7.97058602544,7.38187836546,7.45450939977,9.06805348026,8.07283444195,7.87231527828,6.86324058817,7.77460158214,7.54461958405,8.26094379967,7.24477460049,7.72932461572,8.25744659676,7.33516456092,6.13285717159,7.7448986318,7.92355641903,7.10542854862,6.65076212547,6.97535540765,7.19368361283,7.67458978983,6.06994722728,8.13316870667,7.750220491,6.79724591517,7.15471827086,6.08845680155,7.37394371856,7.41135952082,7.17104416363,8.48919947742,7.10594242881,7.39260882293,7.37933761689,7.74562599533,7.34967077589,8.90156553931,9.10997129083,7.50718049306,7.40198417188,0.699827334487
3.6,22898,NYJ,Brandon Bolden,NYJ,RB,5300,NWE,4.28176147205,4.31778939789,4.31574332132,3.35956454039,3.49254303033,3.34127690342,3.71778513564,3.68680806352,5.26165544877,3.42835625618,3.66060282629,3.86954619251,3.1013553185,4.2867975839,3.99831356188,4.32064167692,3.61120688787,4.28980684201,3.87500857018,3.57892146766,5.47507034251,4.15065941125,3.58012523896,3.90959270214,4.52462123917,3.09192696185,4.00918237867,5.33087437423,3.16146978747,4.24743585849,3.93227742241,2.92256913883,5.14445082503,3.73288297004,4.57705710764,4.63581695595,3.64514783265,4.11654823416,2.93969514735,4.24443624061,3.8720903506,3.10034218944,5.19145699189,3.20196739167,3.56859462594,3.46887086591,3.37653096478,3.3286639819,3.87320488655,4.1616128564,3.92621319544,3.87264761858,0.626361377707
10.0,14320,NYJ,Bilal Powell,NWE,RB,5900,NYJ,10.2044344116,9.06569927989,10.1051154234,10.1383325965,9.4350377852,10.2417243308,9.85778422914,9.71551596399,10.3441875107,9.28193188581,9.01535416573,8.87231670258,10.1576967152,9.2902388789,9.24016665856,10.790146551,9.64165188988,9.91044563446,9.39223906338,9.34131606315,9.82258104736,9.152212677,9.39522030108,10.1051114267,10.0042434271,10.5055968692,9.62904891434,9.87219604898,9.29031560328,9.03556420662,9.38581758816,10.6993557934,10.227081201,9.57780473942,9.19184293182,8.89385750307,10.1433864981,9.66278254039,9.88274749229,9.55918739351,9.4818854585,10.7866620554,8.6076926464,10.251448208,9.31946144766,9.53534700162,9.10578137281,10.5452644717,8.91059726179,11.6363428646,9.72515545463,9.63535040211,0.600115190915
0.6,25654,NYJ,Tommy Bohanon,NWE,RB,4500,NYJ,1.01643926529,1.00522832907,1.0893646906,1.08804917896,1.08961937095,0.899509984522,1.03141841782,0.941041178244,1.0249270368,0.911823619906,1.15835890164,0.966279492852,1.05836720871,1.03828016706,1.27080769797,0.985786295374,1.11889629415,1.03163088798,1.32271380352,1.04388459608,0.883977459115,1.0457927961,1.12107295679,1.17109212478,1.1001129889,1.09647671381,0.989515362134,1.03176013015,1.09619025087,1.08545119786,0.964340219424,0.997076171668,0.950748784279,1.08373062283,1.20432503862,1.09005425441,1.28085128575,1.0867863064,1.21243742065,0.880090593188,1.00426433379,0.921900081424,0.862746074292,1.1372869219,0.910885633736,0.938845838148,1.20475989073,1.0085230038,1.13013223937,1.17683084921,1.05520967923,1.04483869609,0.106688916941
8.5,30968,ARI,Eddie Lacy,ARI,RB,6300,GNB,8.48615479235,8.24810054028,8.00580103083,8.34490703354,8.22793634102,8.59260255708,8.11602422658,5.96956910065,9.09664049806,6.40057267324,7.45877493808,9.16707900356,8.30876539784,7.32130147572,7.85585080148,8.80407399425,8.39849783182,8.07285453312,7.86714943771,8.55302482273,8.35798403709,8.14884146724,7.98917113646,8.14950412434,7.29363367689,7.63686886588,8.57169838003,8.15338357725,8.33394199598,7.42543025946,8.75171528002,8.79150545402,8.45237928755,8.47037010726,7.8810980481,8.53304922263,8.1389227799,8.49519120536,8.31230211258,9.47695207918,10.3935227443,9.09126474682,7.92136686785,8.15266696116,8.21326902671,8.75971426517,8.52196945378,8.28583838804,8.29471961412,10.2270921551,8.290420967,8.30174250598,0.733392925638
10.0,11609,ARI,James Starks,ARI,RB,5600,GNB,10.1775003279,9.52474450517,9.47892702597,9.80766979503,8.99873613474,10.2885193248,9.84437005452,7.66740295378,10.0619092457,6.77371211834,9.76267762561,10.3454425411,10.095690951,9.15097727491,9.14418428892,10.7375120453,9.37594138508,9.90194717798,9.39223906338,9.72195296269,9.81524563598,9.69855118886,9.39522030108,9.47925420051,7.93397835568,9.89005821484,9.80994618155,8.93389641512,9.04790920607,8.52676667638,9.07255543724,11.0781859823,10.1868142084,9.64569725304,8.68565610279,9.52364681786,10.1366125919,10.5260459826,9.85673664405,10.8832422216,9.75372520272,11.6019357888,9.28828077257,8.89293373645,9.14452991245,10.0434228205,10.0521893843,9.50655845579,8.9394146808,10.8660876883,9.60934309725,9.71025207577,0.832660609961
1.5,7244,ARI,John Kuhn,ARI,RB,4500,GNB,1.84502234185,1.74050180227,1.81165850856,1.75650271918,1.85778263003,1.75850117651,1.68599456111,1.68529396242,1.87225547692,1.59391008013,1.61949807136,1.80242566814,1.78580373705,1.75843736195,1.7285953488,1.70734060629,1.92638128116,2.03696656485,1.80917634471,1.69744498973,1.63454447883,1.88181234186,1.75265680799,1.83805820811,1.81127181938,1.75734819076,1.7392790117,1.81925094819,1.78972909179,1.85110728011,1.77354211195,1.84398545253,1.8371578714,1.60395860873,1.6797011211,1.9438355492,2.55092384691,1.8625490577,1.97944063401,1.76304503494,1.71326208378,1.72202984413,1.58011593471,1.85220301374,1.64934460821,1.7077182348,1.83541396279,1.89472106999,1.81702421147,2.38014920436,1.80689345736,1.78776641442,0.166342219649
12.2,62497,ARI,David Johnson,GNB,RB,7300,ARI,10.4793710784,5.88624610557,7.15425680116,5.89722964765,8.84658825422,6.3581485312,6.17281236691,4.48121759773,7.00165719137,4.68077125169,7.1902921378,5.74185446868,7.01354738158,6.5397353451,8.56885193417,7.49945829347,5.60475291029,7.18855744485,5.90861724238,8.83706079919,7.33525114508,8.3327538579,7.33534875566,6.80149494759,5.55320519485,6.61988298148,7.49311383718,7.75481419576,5.81876756435,7.28264274455,7.83307681398,8.58109005528,6.24666173464,7.678644645,5.74069636605,6.49322139897,4.8420053164,6.43869310813,7.32224178633,7.67812123974,8.74234188717,9.8116097015,6.33557712919,8.04749501108,5.33816069614,7.1700337749,5.88264665406,7.22066608315,6.26274310514,9.25574835947,7.00599553748,7.08390209137,1.28272999792
7.6,24682,ARI,Andre Ellington,GNB,RB,5200,ARI,8.24129582268,6.43260633171,6.98223444719,7.34110689493,7.47081723692,6.86844472636,7.93458317477,6.0559090147,7.47887563996,6.46138242636,7.42908091813,8.42177843174,8.39943228884,7.32124591035,6.82784952189,7.49737377498,7.97762622981,7.56401073648,6.628088074,7.39985051364,7.49233990118,7.92704058454,7.45983674748,7.14690839154,6.76943155245,8.94739765484,7.69026909154,7.00907138601,7.38097475489,7.78775114873,7.74025601015,7.77789393547,7.33221557616,7.8307315578,7.30139157937,6.11376078325,6.71430956146,6.88461950244,6.51309723468,8.69675610755,9.96705334269,8.04572224679,7.01420321943,7.6139353624,7.23157393693,7.8092617142,7.79701599802,7.28171145601,7.58114247224,7.39056878283,7.45963667417,7.4444588328,0.702942661493
7.7,54684,KAN,Isaiah Crowell,KAN,RB,5600,CLE,7.87406254909,7.99690375662,7.35906527967,7.90156285343,8.33559879294,8.55353702263,6.79429411258,7.73944132391,8.11309081052,7.84873714436,7.76780948624,7.13330789919,7.82586344675,7.14965272444,7.21940668535,7.67177422246,7.67498168996,10.3888664445,7.98539122392,7.50303535406,8.4808594422,8.34486482903,8.01642813853,8.70423034138,7.51022777791,9.07760173613,7.91182340917,8.07173045149,7.71684792272,7.26933989234,7.46554115872,7.12613771886,10.1729355283,7.25034917187,8.43175349294,7.83637849517,6.58021141777,8.08580216728,7.90459684774,7.2870740657,8.03973983677,7.61646303441,9.73053561622,9.32757815956,7.77960876543,7.65942425338,7.60922421172,8.59962615635,7.69480405348,6.80395794665,7.93884157724,7.83112097096,0.769780871811
8.7,54687,KAN,Charcandrick West,CLE,RB,6700,KAN,8.30971704002,9.78354239518,8.88916579003,9.1183763532,8.1952241512,9.46669529539,8.82170485046,8.84296623153,8.81833675461,9.20469911258,7.49780583098,9.51501392571,10.0610857567,8.34028819341,8.96163275529,8.33818877036,8.58099615233,11.3779081395,8.25968049638,9.04256182352,7.59506613316,10.8861618212,8.47164917215,8.30042834925,8.57014643841,9.58551454988,8.36148530287,8.66974225246,8.02515071005,9.38828734294,9.70867710388,8.03581885786,10.0436425901,8.70088205542,11.014468489,8.94817852173,8.94981325065,7.09662550716,9.86739696544,7.02465216071,9.45106411974,8.50503890691,9.70678404784,9.76485294169,9.46900794587,9.06848488532,9.14353475988,11.3416097805,8.69604289722,10.1416502031,9.03914895761,8.94899588619,0.948608113019
7.2,31459,KAN,Spencer Ware,CLE,RB,5400,KAN,6.93992876584,8.79203739133,7.26672483775,7.65633465255,6.63798472279,7.57651378009,7.6898605197,6.6415321886,7.27016406049,7.85879930528,8.58744708776,7.7048629298,7.6489545793,6.99009437738,7.97229752521,7.89364458042,7.22677652752,8.84487264084,7.35264490265,7.2941283694,7.41926262941,8.88667270804,6.31148145247,8.65930914858,7.02874649494,8.13429550363,7.30927419382,6.80336277114,7.14344907669,8.17196186666,8.28391603577,6.87470485703,7.71308913677,7.64619431299,8.74181545757,7.2070165429,7.9946226,6.68853240328,9.87361845138,6.05308581173,7.66341640207,7.98271353968,9.26573102689,8.70549750795,7.60101348045,7.67714459254,7.65404098635,9.20007483775,8.79585374497,7.12184517847,7.72914692993,7.65518781945,0.804019807434
10.4,24907,BUF,Karlos Williams,DAL,RB,5400,BUF,10.0409711946,9.37026571304,10.3166905609,9.44535928788,11.0074676785,9.5221372656,11.5286842806,10.2340507293,10.3708596275,9.32279604845,10.5787254714,8.9222028746,9.10246149999,9.61488768131,10.3815289601,10.6102185102,9.5595777896,11.1010088365,9.27143893562,9.59035462358,10.9093161014,10.6957078467,9.48941200796,10.0677521726,12.2369654771,9.13875354758,9.76141257691,10.1450155434,10.3844983195,10.8190928826,9.53809129882,9.86583255877,10.3657436038,10.6356488442,10.2052808819,10.8408181971,9.54528023073,9.66151704773,8.93300205371,9.58556662288,10.7315265193,9.57197915241,10.2024799744,9.83231990622,9.14900873387,8.73810902379,9.24299223984,9.82651660609,11.3391812749,9.96194640011,10.0262491043,9.91388947944,0.734119254838
10.0,30237,BUF,Mike Gillislee,DAL,RB,5300,BUF,9.92974155408,8.80571612829,10.1243212724,9.33448049999,10.7187357195,9.5221372656,11.2613091085,10.201271759,10.3055554206,9.28193188581,10.0772052143,8.9222028746,9.10246149999,9.61488768131,9.99855528795,10.5875958086,9.5595777896,11.1010088365,9.24779163526,9.37602851699,10.4027406576,11.0985959835,9.48941200796,9.89622981806,12.2369654771,9.10213433378,9.76141257691,9.94035506072,10.3844983195,10.5976990617,9.32197349082,9.78064870929,10.3657436038,10.0223383986,10.1755513778,10.7306518896,9.39633561494,9.60634170885,8.95162042425,9.54497072742,10.2881007828,9.57197915241,9.74797350462,9.78891803039,9.17356738173,8.69816091463,8.92930569126,9.59666387058,10.7808731411,9.96194640011,9.88832447742,9.78478336984,0.704279093205
