FPPG,ID,Location,Name,Opponent,Position,Salary,Team,Projection 1,Projection 2,Projection 3,Projection 4,Projection 5,Projection 6,Projection 7,Projection 8,Projection 9,Projection 10,Mean,Median,Standard Deviation
4.4,10354,OAK,Marcel Reece,GNB,RB,4700,OAK,4.92331916832,4.52288133089,4.67820144832,4.00023790902,3.69222785418,3.52749947412,4.10069308387,5.35560096992,4.28346748601,3.73682881667,4.28209575413,4.19208028494,0.557268939
2.7,14319,OAK,Taiwan Jones,GNB,RB,4500,OAK,1.86759454725,2.17831343807,2.33488282005,1.70812196613,2.09522290681,2.06928700757,2.30174254795,2.8372570055,2.06453078249,1.81492177728,2.12718747991,2.08225495719,0.304833355424
9.0,30968,OAK,Eddie Lacy,OAK,RB,6900,GNB,9.80802928883,9.69504589302,9.51426080698,9.85290689635,8.70102596168,8.06948632932,7.56581454841,11.2270030394,11.1855612109,8.36313114855,9.39822651234,9.60465335,1.17030005893
1.0,7244,OAK,John Kuhn,OAK,RB,4500,GNB,0.903851395139,1.02806141711,2.21616308267,0.479119234589,1.10277972676,1.3134003616,1.22571155035,0.840629741307,1.16228163687,0.853272600426,1.11252707468,1.06542057193,0.432061371689
8.4,30244,WAS,Matt Jones,BUF,RB,5200,WAS,8.13047037982,11.8280306286,6.14187130807,10.0641915209,7.67206133314,7.18229620845,13.4835527712,7.13595283999,9.6587071434,9.42823263994,9.07253667735,8.77935150988,2.1740351941
0.1,6653,WAS,Jerome Felton,WAS,RB,4500,BUF,0.510737991077,1.75461204538,0.46501549535,-0.0164226290359,0.649182182457,0.364436614436,1.13218013546,0.146952975845,0.602933722946,0.724804817714,0.633443335162,0.556835857011,0.478546856285
4.3,46882,SDG,Jay Ajayi,SDG,RB,4600,MIA,4.18274158107,5.30705127265,3.95786951697,4.07030110186,3.54555979782,2.81994692515,5.03722925107,3.59266352712,5.21408508013,3.39559131803,4.11230393719,4.01408530942,0.793882491878
11.2,9421,SDG,Danny Woodhead,MIA,RB,5300,SDG,11.0937814648,10.5565820628,9.83045630607,10.7279487127,10.182433274,14.0820092941,9.5964465783,12.458313095,9.519058174,11.0533296914,10.9100358653,10.6422653877,1.34261655021
6.5,6580,PIT,Heath Miller,DEN,TE,5600,PIT,7.96360375083,5.58199076475,5.87907769641,2.20776656752,10.2482017525,8.15604356849,6.75601914516,6.76432863136,6.59802287375,7.31711948433,6.74721742351,6.76017388826,1.96943467874
3.4,28694,PIT,Jesse James,DEN,TE,4500,PIT,5.26651137916,4.27145016152,3.97041808425,1.73638890106,3.88032274252,4.25977510717,3.82805269163,3.02754031603,4.27952645818,2.51516617651,3.7035152018,3.92537041338,0.962467152444
4.8,6870,PIT,Vernon Davis,PIT,TE,5200,DEN,5.06335749996,4.57462392978,5.71283529944,5.31470121386,6.37008726935,5.42310509303,4.22206308411,5.8108377118,7.32052290837,4.3832055518,5.41953395615,5.36890315344,0.900894290878
6.1,6682,PIT,Owen Daniels,PIT,TE,5200,DEN,5.85654728283,5.95847499392,5.69876012582,6.29567612062,6.75078092897,6.05427899874,5.4876910702,7.1148591599,6.00658180903,6.28057913123,6.15042296213,6.03043040389,0.460972855058
2.0,14394,PIT,Virgil Green,PIT,TE,4500,DEN,2.55915997437,1.56777545242,2.85331425522,2.42775016472,1.17576697462,1.83994105998,1.83730877327,2.26901463316,1.38692945245,2.13163378903,2.00485945292,1.98578742451,0.510622798004
13.1,6422,SEA,Gary Barnidge,SEA,TE,6400,CLE,23.5893016078,19.6665951475,8.29766238846,12.6737723713,12.2091862577,18.1597037498,25.9206524414,14.6655268683,14.5073771558,13.1357939705,16.2825571959,14.586452012,5.19903048417
0.3,39678,SEA,E.J. Bibbs,SEA,TE,4500,CLE,0.466187500564,0.048511213184,0.93762253017,1.96827805189,0.495028617071,0.55254696593,0.830615292797,0.716704243802,0.770509079084,0.906608403664,0.769261189816,0.743606661443,0.471686558861
0.5,11648,SEA,Jim Dray,SEA,TE,4500,CLE,0.51220580777,0.048511213184,0.887346953457,1.63337235266,0.78114945275,0.55254696593,0.830615292797,0.716704243802,0.770509079084,0.906608403664,0.76395697651,0.775829265917,0.376617545971
2.8,32000,SEA,Luke Willson,CLE,TE,4800,SEA,2.44274687605,2.37794031618,2.79527785702,2.81262432729,2.66587209166,2.85673138622,2.65839697911,2.18363039932,1.8011088864,2.03635198128,2.46306811005,2.55057192758,0.342465802438
5.1,24847,NYG,Will Tye,CAR,TE,4900,NYG,8.89060831015,7.7256171356,6.88358630883,8.58978176944,9.06841761768,7.00203053889,8.80489532087,9.07477808822,8.33050478778,8.03271647908,8.24029363565,8.46014327861,0.770457547222
12.6,6914,NYG,Greg Olsen,NYG,TE,6800,CAR,14.2526623996,8.80467311771,13.3287877532,24.1830984781,12.2055434367,12.8988488084,6.92449613256,14.0506163507,11.8181631872,10.1529120139,12.8619801678,12.5521961226,4.38530286252
2.9,11488,NYG,Ed Dickson,NYG,TE,4900,CAR,3.01174129084,1.89301101845,0.998302494399,3.86413469783,2.47917993982,3.8977203878,2.93597206601,2.9657198322,2.40981329314,1.93786440428,2.63934594248,2.70757600292,0.85072046876
4.6,6742,PHI,Brent Celek,ARI,TE,5100,PHI,3.71694419008,4.862903463,4.77523555358,6.19608550028,4.78007626188,6.01911862945,5.82647504325,3.81367443418,7.70896973877,4.41224544644,5.21117282609,4.82148986244,1.16454277143
6.6,29780,PHI,Zach Ertz,ARI,TE,5000,PHI,5.72357762441,7.1637118728,5.39483292868,5.88044559799,5.47838891446,8.46269134694,6.33242356744,7.02031424302,9.42225992857,6.61555885616,6.74942048805,6.4739912118,1.25594958157
0.5,30297,PHI,Trey Burton,ARI,TE,4600,PHI,0.742919327457,0.680730150744,0.615726759038,2.3516906213,1.51068598466,1.90312686063,0.703234190423,0.945680346664,0.730876634396,1.34010699675,1.15247778721,0.84429983706,0.571473659875
4.7,38301,PHI,Darren Fells,PHI,TE,5000,ARI,2.97034498499,3.4557539489,3.69016068561,5.63295947469,3.99667233173,3.84729747207,4.48085186517,4.2770895655,5.23021147621,3.14870273805,4.07300445429,3.9219849019,0.814561682175
2.6,11431,PHI,Jermaine Gresham,PHI,TE,4500,ARI,1.57599759932,2.07534350169,1.27443019101,1.74019065478,1.32044330066,1.9347485598,2.39778592666,2.09573561631,1.21540886066,1.32438306886,1.69544672797,1.65809412705,0.394635993154
12.5,6863,NWE,Delanie Walker,NWE,TE,6300,TEN,11.1205688409,18.1723075726,14.9717497285,15.7863145258,16.2681559954,16.1095365565,13.7546941363,13.1531628817,8.91476201487,7.880831714,13.6132083967,14.3632219324,3.19396718845
2.1,6597,NWE,Craig Stevens,NWE,TE,4500,TEN,6.35572699232,1.88839761164,1.42497072051,6.81816183594,2.19899881791,2.01385052511,3.63052695525,6.34485162769,2.5615973671,1.71113864511,3.49482210986,2.38029809251,2.05329496525
3.6,6778,NWE,Anthony Fasano,NWE,TE,4500,TEN,3.94525362922,4.92016203536,2.86592543997,8.27607238065,2.834708314,4.98891745824,4.85992741502,4.71508910852,3.76305160955,2.7466856162,4.39157930067,4.33017136887,1.55244656883
16.0,11460,NWE,Rob Gronkowski,TEN,TE,8500,NWE,6.93044840362,15.954224152,13.6013356494,10.360866834,25.6952351043,21.9335727914,13.6323179754,12.2810867821,10.4279187241,21.6225481143,15.2439554531,13.6168268124,5.70437097394
4.7,10158,NWE,Scott Chandler,TEN,TE,5300,NWE,3.82615415273,4.44081983362,4.33145132128,4.76636930479,2.82690864883,4.41518238749,5.10442378649,4.40446110199,6.85087304729,2.82630298489,4.37929465694,4.40982174474,1.09178680416
0.2,25827,NWE,Asante Cleveland,TEN,TE,4500,NWE,2.88548719337,0.403891795174,1.31230556285,0.875232937774,1.89422080817,0.975799092298,1.15554671048,3.15302343436,1.06063660998,0.751788570122,1.44679327146,1.10809166023,0.869049664667
5.7,21971,IND,Coby Fleener,HOU,TE,4900,IND,6.04704769816,4.99398232953,5.48468864305,4.63722362837,5.6669255151,4.19365583757,5.90647861032,5.45514326554,4.77849117226,5.40281289705,5.25664495969,5.42897808129,0.560301019331
2.2,22004,IND,Dwayne Allen,HOU,TE,4600,IND,1.85383739934,2.05451752986,2.21990169014,1.30281465336,2.99411932038,2.00182596351,1.85146552126,1.6008556881,2.84873754556,2.91716759609,2.16452429076,2.02817174668,0.549480159446
1.3,39859,IND,Jack Doyle,HOU,TE,4500,IND,1.26614056477,1.39885362757,1.5419922445,0.917139711882,1.83997383265,1.11305972032,1.11250595206,1.17870766199,2.23874083154,1.37900613921,1.39861202865,1.32257335199,0.371843784664
6.2,34073,IND,Ryan Griffin,IND,TE,4900,HOU,5.05432222456,6.5783019493,9.84675777612,4.8346642168,7.0806758287,5.22297662545,5.56304726328,4.73718315648,5.1090303886,5.32038326962,5.93473426989,5.27167994754,1.48844421173
2.0,27908,IND,C.J. Fiedorowicz,IND,TE,4500,HOU,1.74756211152,2.34321787815,2.02454740672,1.92780346282,0.860087640608,0.333034649208,1.57750771491,2.95945419719,2.13892575719,1.37876516605,1.72909059844,1.83768278717,0.709639212294
1.4,11538,IND,Garrett Graham,IND,TE,4500,HOU,1.30526048022,2.33279965749,1.66211461457,1.39095784597,0.792791594357,0.317933796034,1.32221464781,2.58204712828,1.88150531906,1.0466551201,1.46342802039,1.35658624689,0.648629381095
8.2,45723,BAL,Crockett Gillmore,KAN,TE,5000,BAL,6.90707496274,9.33785352194,5.32280067296,8.46667443239,7.98169746958,9.5806878987,7.47503928513,7.82833582847,4.38191282996,8.05341298067,7.53354898825,7.90501664903,1.55213151035
9.9,33076,BAL,Travis Kelce,BAL,TE,6000,KAN,8.71863961399,10.8957309187,8.3040634747,8.72998566131,8.18350849706,10.1399531337,8.33080169076,10.8357553835,2.82341981324,13.3472883158,9.03091465027,8.72431263765,2.58947237574
0.2,62534,BAL,Brian Parker,BAL,TE,4500,KAN,0.178274907108,0.440195171282,0.383228030933,0.308035268834,0.893677048635,0.588927328517,0.552931835122,0.636410256147,-0.136241489544,0.575968274642,0.442140663168,0.496563503202,0.268135490456
4.0,32045,SFO,Vance McDonald,CIN,TE,4600,SFO,4.04800327592,4.22673621426,3.6958798055,3.17193921729,5.6246514155,2.54031869005,2.71972082479,4.21539918742,3.34685564949,5.71805533252,3.93075596127,3.87194154071,1.03043316144
1.7,27403,SFO,Blake Bell,CIN,TE,4500,SFO,1.70374585975,2.77252190439,2.14273724596,2.4144380967,2.19543609516,0.783392145492,1.72942179283,1.77114602464,2.14421778908,2.67407734348,2.03311342975,2.14347751752,0.546335076333
12.7,33557,SFO,Tyler Eifert,SFO,TE,6500,CIN,11.2908656152,7.10215809944,23.5111270559,9.79402502868,13.6663854471,12.987459209,7.77880361099,11.5804260579,15.1462476925,12.0855736514,12.4943071468,11.8329998547,4.37119386168
0.6,26038,SFO,Tyler Kroft,SFO,TE,4900,CIN,0.865557614959,1.47771864385,0.651628906843,1.97227545939,2.42863565957,0.804275146971,-0.106665421874,2.05692855534,0.661154516782,1.21555210644,1.20270611883,1.0405548607,0.740571907649
6.8,14237,MIN,Kyle Rudolph,CHI,TE,5000,MIN,8.59331509809,5.20983956396,6.02963946679,6.61473436147,6.47754792666,4.82122557082,7.67932223997,5.77938859732,7.03744077286,7.04305124878,6.52855048467,6.54614114407,1.0763526567
1.1,62505,MIN,MyCole Pruitt,CHI,TE,4500,MIN,0.983252220498,1.02769214599,1.24182546304,0.851830622359,1.45160600303,1.02389005115,1.08958265057,0.928080930182,2.12732420939,1.32366091745,1.20487452137,1.05863739828,0.354270765098
2.0,22065,MIN,Rhett Ellison,CHI,TE,4500,MIN,1.9100653206,1.78431111987,2.1550475988,1.52444301557,2.58777985165,1.89005912128,1.85980249743,1.56171050898,2.74011472623,2.06891946756,2.0082253228,1.90006222094,0.377620504347
5.5,8050,MIN,Zach Miller,MIN,TE,5500,CHI,10.5058073011,6.03716183778,7.73464991211,6.62620405832,5.79786717637,5.46957646308,7.67785563,8.5814190295,9.81243939683,5.55010798883,7.37930887939,7.15202984416,1.70933086129
0.2,14274,MIN,Rob Housler,MIN,TE,4500,CHI,0.685612210481,0.704507432453,0.567988752015,0.553043472697,0.559397170157,0.470440586701,1.15159160708,0.759347441753,0.929783520208,0.611985810506,0.699369800405,0.648799010494,0.194863358938
0.1,62617,MIN,Khari Lee,MIN,TE,4500,CHI,0.605442828352,0.704507432453,0.536674328727,0.281596029533,0.472184818507,0.568972965779,1.0855358689,0.759347441753,0.693904982498,0.491390710698,0.61995574072,0.587207897066,0.202832578524
9.5,7870,NOR,Benjamin Watson,DET,TE,5600,NOR,11.3569588827,8.77522457189,7.35943049195,9.06842594668,7.66414830265,6.52878944059,7.98810777357,6.21126266351,9.92421290076,5.28575741954,8.01623183938,7.82612803811,1.73107083272
2.2,39492,NOR,Josh Hill,DET,TE,4600,NOR,2.11365896619,2.20616177309,0.963867279917,1.99279633539,2.13002899898,1.38800361891,2.68798613423,1.74785473755,1.74413379041,2.01680804704,1.89912996817,2.00480219121,0.449599333123
1.8,11556,NOR,Michael Hoomanawanui,DET,TE,4500,NOR,2.64070257337,2.20670597795,1.25367871532,1.74380424601,2.0117888547,1.40941505605,2.34584602718,1.46756282056,1.67794161388,1.97023870175,1.87276845868,1.85702147388,0.420786874644
7.2,25272,NOR,Eric Ebron,NOR,TE,4800,DET,13.1639504251,9.78801286511,8.29405721379,8.94910764227,6.90845920865,5.01797309379,5.45397002279,6.41237569055,6.45652240495,6.89672911491,7.73411576819,6.90259416178,2.29847775291
2.8,26074,NOR,Tim Wright,NOR,TE,4500,DET,2.59280358186,3.01174346908,2.15059985776,2.84759826733,1.43202196758,1.12110973635,2.36819378487,3.04635535485,1.82663904641,2.56065636851,2.29577214346,2.46442507669,0.625395505407
9.2,14317,JAX,Julius Thomas,ATL,TE,6200,JAX,9.19561432012,10.4371343056,9.97131333221,12.4062970486,4.8528930524,5.86530185187,6.28758381326,7.36211025136,8.65446325757,5.03780366262,8.00705148957,8.00828675446,2.40153222076
1.6,6672,JAX,Marcedes Lewis,ATL,TE,4500,JAX,1.78718400232,2.21087841955,1.78949663169,1.80642433357,1.75991658915,1.15227776352,1.6915438205,1.74043541475,1.1775890617,1.68818168496,1.68039277217,1.75017600195,0.293672981155
2.0,11543,JAX,Clay Harbor,ATL,TE,4500,JAX,2.2792634211,2.45137459072,2.42233624009,2.47260371928,2.15618915062,1.58968978581,2.64876620636,2.07400406119,1.70981027765,2.14486162924,2.19488990821,2.21772628586,0.320616152476
7.4,6664,JAX,Jacob Tamme,JAX,TE,5100,ATL,8.65448334681,5.08440244368,9.366481509,8.89500262713,5.83448465454,8.36555661725,8.37160060211,5.44732233576,7.27189908073,7.53377814212,7.48250113591,7.94966737969,1.45410249369
0.7,29725,JAX,Levine Toilolo,JAX,TE,4500,ATL,0.672722462869,0.64894518491,0.902950726474,0.96704452298,0.734807989345,0.633688469352,0.544529498967,0.80325660597,0.854057077771,0.915950634741,0.767795317338,0.769032297657,0.134424871478
4.1,25775,OAK,Clive Walford,GNB,TE,4700,OAK,3.24367974895,4.41750787799,4.48812560515,4.70633622162,4.15307112622,6.73312163277,3.92460075275,4.59144655203,3.4840511101,4.77460477154,4.45165453991,4.45281674157,0.90325449842
3.4,30807,OAK,Mychal Rivera,GNB,TE,4600,OAK,2.92851662855,3.86098336284,3.856772793,3.16249784421,3.33367283612,5.07355404597,3.58050232173,3.67344249268,3.07789253143,3.45339701263,3.60012318692,3.51694966718,0.57606395253
1.4,14348,OAK,Lee Smith,GNB,TE,4500,OAK,1.94883662192,1.75819473995,1.58718107838,1.80256229043,1.60750601866,1.86323444266,2.01195357924,1.65557453309,1.37714005426,1.97057040228,1.75827537609,1.78037851519,0.191449574248
8.8,29314,OAK,Richard Rodgers,OAK,TE,5500,GNB,13.0817035726,7.35955313494,8.34427498534,8.88150967105,12.8011699582,11.847609448,7.59823282271,8.88994517516,7.40191902273,7.60769410094,9.38136118917,8.61289232819,2.17642450107
2.6,54694,OAK,Justin Perillo,OAK,TE,4600,GNB,2.03295322751,1.30912177028,2.6671712956,2.31246201609,0.912846101785,3.09443212991,2.16602274646,1.49634458499,0.893499028977,2.14361394122,1.90284668428,2.08828358436,0.695172496789
7.4,14362,WAS,Charles Clay,WAS,TE,5100,BUF,7.18324927415,8.08504687011,12.1035805896,6.7466460714,6.67311375484,8.11757902676,7.06591114311,4.59955238721,7.27960132513,6.00719666315,7.38614771054,7.12458020863,1.84436155339
4.7,14292,SDG,Jordan Cameron,SDG,TE,5000,MIA,4.51298760529,4.06281982014,4.68235547818,5.67482110815,3.94000014539,3.44106333192,5.62660472054,5.66363726332,3.42900711973,4.7200265401,4.57533231328,4.59767154174,0.82472284914
1.8,28144,SDG,Dion Sims,SDG,TE,4600,MIA,2.73214491,3.50257653197,1.93714716916,1.60925005605,1.91042499021,1.71851307867,1.99594419973,2.34120931526,1.69350612185,4.05795616624,2.34986725391,1.96654568445,0.791148427427
2.4,28562,SDG,Jake Stoneburner,SDG,TE,4500,MIA,3.07633376694,3.63829667763,2.05435393396,1.79232300885,1.66312373275,1.89175292567,2.29599798662,2.42666837518,1.80876073167,4.28130732874,2.4928918468,2.17517596029,0.842316453779
12.0,7965,SDG,Antonio Gates,MIA,TE,5800,SDG,8.54845813813,5.95429632573,9.00994810801,9.03551901431,5.13093157306,9.60753888963,7.88934037933,13.078160057,9.52714641485,11.4439117519,8.9225250652,9.02273356116,2.21078886524
7.6,22047,SDG,Ladarius Green,MIA,TE,5000,SDG,7.31664046424,4.50421873576,10.6540657894,9.69040970463,6.09628240623,7.86843259034,10.077052426,10.5966396554,7.97426704133,8.82108972246,8.35990985358,8.3976783819,1.91485381994
